着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,11,アタリダイキチ,牡4,58.0,津村,1:07.8,,12,59.9,33.7,美浦西田,486(+2)
2,5,8,サディーク,牝4,56.0,松若,1:07.8,アタマ,2,5.0,33.2,栗東河嶋,440(+2)
3,3,5,ブルボンクイーン,牝5,56.0,角田和,1:07.9,クビ,10,30.2,34.0,栗東角田,490(-12)
4,4,6,バシレウスシチー,牡7,58.0,菱田,1:07.9,クビ,11,31.4,33.6,栗東岡田,458(-2)
5,2,3,メイショウミリオレ,牝5,56.0,武豊,1:08.0,クビ,5,10.4,32.9,栗東藤岡健,492(+2)
6,6,10,ミロワール,牝7,56.0,酒井学,1:08.0,アタマ,13,109.2,32.6,栗東柴田,476(0)
7,2,2,タイキヴァンクール,牡5,58.0,幸,1:08.0,アタマ,4,5.9,33.5,栗東中尾,528(0)
8,8,14,タガノアンファン,牡4,58.0,川田,1:08.2,1.1/4,1,3.6,33.1,栗東石坂,482(+8)
9,3,4,アスクキングコング,セ8,58.0,荻野琢,1:08.3,クビ,15,219.2,33.3,栗東梅田,462(-2)
10,7,12,モズアンタレス,牝6,56.0,北村友,1:08.3,クビ,9,27.9,32.8,栗東飯田,514(+10)
11,1,1,ペイドラロワール,牡4,58.0,吉村,1:08.4,クビ,14,114.3,33.6,栗東清水久,472(-4)
12,8,15,カリーシ,牝5,56.0,戸崎圭,1:08.6,1.1/4,8,27.5,33.4,美浦武井,454(-4)
13,7,13,アストラカ,セ5,58.0,藤懸,1:08.6,クビ,7,16.9,33.2,栗東石坂,490(+2)
14,4,7,マジカルフェアリー,牝4,56.0,岩田望,1:08.6,クビ,6,12.2,34.2,栗東寺島,450(+14)
15,5,9,アオイレーギーナ,牝4,56.0,池添,1:08.7,1/2,3,5.1,33.5,栗東宮地,484(-6)
