馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,スリーピース,牡3,シュタ,美浦・武井,差し,33.0,8,4,3歳1勝クラス,37.3,466(0),阪神,14,中1週,Y,,3,ミッキーアイル,スニッツェル,,B
2,2,タイセイディアマン,牡3,,栗東・大橋,差し,47.1,10,7,3歳1勝クラス,36.6,454(-2),阪神,14,中1週,Y,,3,カレンブラックヒル,キングカメハメハ,,
3,2,トゥインクルアップ,牝3,鮫島駿,栗東・杉山佳,先行,205.9,13,11,3歳1勝クラス,38.3,476(-8),阪神,63,中8週,Y,,3,ロジャーバローズ,バトルプラン,,
4,3,ユウトザレン,牡3,高杉,栗東・千田,先行,20.9,7,1,3歳未勝利,38.5,478(+2),京都,70,中9週,Y,,2,ゴールドドリーム,ストーミングホーム,,
5,3,ダイシンリンク,牡3,川田,栗東・森秀,差し,16.2,6,5,3歳1勝クラス,37.8,452(-2),阪神,21,中2週,Y,,3,モーニン,フレンチデピュティ,,
6,4,ケイアイマハナ,牡3,荻野琢,栗東・秋山,差し,409.5,15,12,3歳1勝クラス,37.8,490(0),阪神,63,中8週,Y,,3,ダノンレジェンド,クロフネ,,
7,4,メイショウハチロー,牡3,武豊,栗東・福永,差し,4.3,2,2,3歳1勝クラス,37.3,490(+6),阪神,21,中2週,Y,,3,シニスターミニスター,ダイワメジャー,,
8,5,ダノンフィーゴ,牡3,レーン,栗東・友道,先行,4.8,3,12,3歳1勝クラス,39.1,466(0),阪神,21,中2週,Y,,3,Into Mischief,Candy Ride,,
9,5,エナジーガンツ,牡3,菱田,栗東・小椋,差し,119.9,12,9,3歳1勝クラス,37.8,490(+6),阪神,50,中6週,Y,,2,モズアスコット,サウスヴィグラス,,
10,6,サンライズアレス,牡3,森田,栗東・前川,先行,296.2,14,10,3歳1勝クラス,39.8,538(+8),京都,7,連闘,Y,,2,ドゥラメンテ,Street Boss,,B
11,6,リンゲルブルーメ,牝3,松山,栗東・池添,先行,46.4,9,1,3歳未勝利,39.3,478(-2),阪神,43,中5週,Y,,3,ドレフォン,アドマイヤベガ,,B
12,7,ストップヤーニング,牡3,菅原明,栗東・羽月,先行,6.1,4,5,,36.0,436(0),中京,49,中6週,Y,,3,サンダースノー,ハーツクライ,,
13,7,ミヤジマナ,牝3,浜中,栗東・宮地,,3.4,1,1,3歳未勝利,37.2,522(+6),阪神,21,中2週,Y,,2,コパノリッキー,エンパイアメーカー,,
14,8,グランキングオー,牡3,岩田望,栗東・高橋康,先行,11.0,5,7,3歳1勝クラス,36.9,452(+2),阪神,50,中6週,Y,,3,シニスターミニスター,ゴールドアリュール,,
15,8,ヒデノブルースカイ,牡3,藤岡佑,栗東・梅田,差し,67.8,11,8,3歳1勝クラス,33.4,424(+2),中山,14,中1週,Y,,3,ナダル,ディープインパクト,,
