馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,アンジョルラス,牡3,国分優,栗東・松下,,5.4,3,1,3歳未勝利,35.3,506(+10),京都,78,中10週,Y,,3,キズナ,Indygo Shiner,
2,2,ザパリスマッチ,牝3,松本,栗東・茶木,差し,143.5,10,14,3歳以上1勝クラス,39.1,472(-2),小倉,36,中4週,Y,,3,サトノダイヤモンド,Street Boss,
3,3,リアライズ,牡4,太宰,栗東・石橋,先行,17.5,5,6,3歳以上1勝クラス,36.0,504(+4),京都,70,中9週,Y,,2,シルバーステート,キングカメハメハ,
4,4,ゴーマックス,セ4,団野,栗東・武幸,先行,120.0,9,11,3歳以上1勝クラス,37.1,492(-12),中京,253,中35週,Y,Y,3,ダイワメジャー,War Front,
5,5,ゴールドローズ,牝5,,栗東・飯田,差し,80.8,7,9,3歳以上1勝クラス,33.7,440(-14),阪神,232,中32週,Y,Y,3,ゴールドシップ,タニノギムレット,
6,6,サクラオーラ,牝5,酒井,栗東・河嶋,差し,111.1,8,7,4歳以上1勝クラス,34.1,432(+8),東京,85,中11週,Y,,3,シルバーステート,サウスヴィグラス,
7,7,ジュントネフ,牡3,西村淳,栗東・清水久,先行,11.4,4,3,3歳1勝クラス,33.9,508(+2),東京,84,中11週,Y,,3,モーリス,Cactus Ridge,
8,7,ジャズ,牡3,浜中,栗東・辻野,差し,3.8,2,1,3歳未勝利,35.1,478(+2),京都,98,中13週,Y,,3,ルーラーシップ,ディープインパクト,
9,8,ダイシンビヨンド,牝5,永島,栗東・梅田,差し,60.2,6,10,3歳以上1勝クラス,36.8,460(+4),小倉,36,中4週,Y,,3,キズナ,ブライアンズタイム,
10,8,ベラジオボンド,牡3,川田,栗東・上村,先行,1.6,1,14,,36.2,496(+22),京都,99,中13週,Y,,3,ロードカナロア,Dubai Destination,
