コーナー,通過順
1コーナー,"1,10-2,5,4(3,8)(6,11)9,12,7"
2コーナー,"1,10-2(4,5)(3,8)(6,11)9,12,7"
3コーナー,"(*1,10)(4,2,5)(3,8)(6,11)-9,12-7"
4コーナー,"(*1,5)(4,10,2,8)(3,11)6(9,12)-7"
