馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ココモフィーバー,牝2,田山,栗東・池添,,8.5,3,,,,414(0),,,,,,,インディチャンプ,Medaglia d'Oro,,
2,2,プリンキピッサ,牝2,西村淳,栗東・高野,,8.8,4,,,,448(0),,,,,,,エフフォーリア,Acclamation,,
3,3,ブルーチップ,牡2,高杉,栗東・岡田,,13.3,5,,,,512(0),,,,,,,ファインニードル,Shamardal,,
4,4,ワイドアイリー,牝2,,栗東・藤野,,57.6,10,,,,434(0),,,,,,,ビッグアーサー,ハーツクライ,,
5,4,チョウチャンピオン,牡2,長岡,栗東・羽月,,281.3,13,,,,380(0),,,,,,,ノーブルミッション,カルストンライトオ,,
6,5,シャローフォレスト,牝2,コレッ,栗東・安田,,20.2,6,,,,500(0),,,,,,,ミスターメロディ,ロードカナロア,,
7,5,ナミオトノヒビキ,牝2,団野,栗東・渡辺,,50.9,9,,,,406(0),,,,,,,ルーラーシップ,ディープインパクト,,
8,6,カシノスワッグ,牡2,永島,美浦・天間,,180.2,12,,,,462(0),,,,,,,ビーチパトロール,バロズハート,,
9,6,テーオージャスミン,牝2,吉村,栗東・藤野,,47.0,8,,,,430(0),,,,,,,ダノンスマッシュ,アイルハヴアナザー,,
10,7,ディーエスシン,牡2,松山,栗東・橋口,,1.4,1,,,,450(0),,,,,,,ファインニードル,ショウナンカンプ,,
11,7,マルモリマイベスト,牡2,泉谷,栗東・緒方,,137.1,11,,,,418(0),,,,,,,ゴールドアクター,ロードカナロア,,
12,8,ルマンサルト,牡2,田口,栗東・吉田,,8.2,2,,,,434(0),,,,,,,インディチャンプ,エンパイアメーカー,,
13,8,ゴールドショーマン,牡2,松若,栗東・高橋一,,33.1,7,,,,404(0),,,,,,,サトノクラウン,エピファネイア,,
