券種,組み合わせ,配当,人気
単勝,10,130,1
複勝,10,100,1
複勝,4,150,3
複勝,8,380,6
枠連,4-8,330,2
馬連,4-10,370,2
ワイド,4-10,190,2
ワイド,8-10,600,7
ワイド,4-8,1570,15
馬単,10-4,430,2
3連複,4-8-10,1650,5
3連単,10-4-8,3590,10
