馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ワープスピード B,牡6,横山武,美浦・高木,差し,4.6,2,2,,,,フレミントン,109,中15週,,,1,ドレフォン,ディープインパクト,
2,1,オーロイプラータ B,牡5,松岡,栗東・宮本,差し,167.3,15,13,,37.6,542(-18),中山,41,中5週,Y,,3,リアルインパクト,シングスピール,
3,2,サスツルギ,牡5,北村宏,美浦・木村,差し,146.8,13,17,,46.1,490(-6),中京,47,中6週,Y,,3,ハーツクライ,Dalakhani,
4,2,セイウンプラチナ,牡6,内田博,美浦・千葉,逃げ,85.7,11,11,,36.0,506(-6),中山,48,中6週,Y,,3,ミッキーアイル,エリシオ,
5,3,ジャンカズマ,牡7,野中,美浦・西田,,88.2,12,4,,39.7,492(0),中京,47,中6週,Y,,3,ハービンジャー,アドマイヤベガ,
6,3,メイショウブレゲ,牡6,藤岡佑,栗東・本田,差し,25.1,9,9,,40.1,476(+2),中京,47,中6週,Y,,3,ゴールドシップ,パイロ,
7,4,ダンディズム,セ9,田辺,栗東・野中,差し,21.8,8,3,,35.3,474(+2),中山,84,中11週,Y,,3,マンハッタンカフェ,シングスピール,
8,4,ヘデントール,牡4,戸崎圭,美浦・木村,差し,1.9,1,2,,35.8,482(+10),京都,125,中17週,Y,,3,ルーラーシップ,ステイゴールド,
9,5,ヴェルミセル,牝5,川又,栗東・吉村,差し,33.1,10,1,,35.0,466(+4),中山,63,中8週,Y,,3,ゴールドシップ,コンデュイット,
10,5,トウセツ B,牡6,吉田豊,栗東・杉山佳,差し,288.8,16,10,,37.6,480(-4),小倉,20,中2週,Y,,3,ダンカーク,チチカステナンゴ,
11,6,シュトルーヴェ B,セ6,鮫島駿,美浦・堀,差し,7.8,3,10,,35.5,482(+4),中山,62,中8週,Y,,3,キングカメハメハ,ディープインパクト,
12,6,コパノサントス,牡5,石橋脩,栗東・梅田,先行,21.4,7,1,,34.0,460(-16),京都,118,中16週,Y,,3,イスラボニータ,ハービンジャー,
13,7,シルブロン,牡7,大野,美浦・稲垣,差し,17.0,5,2,,34.8,516(+16),中山,84,中11週,Y,,3,トーセンジョーダン,サンデーサイレンス,
14,7,マイネルケレリウス,牡5,石川,美浦・奥村武,差し,11.4,4,7,,35.0,436(+8),中山,84,中11週,Y,,3,ルーラーシップ,アグネスタキオン,
15,8,フタイテンロック,牡6,木幡巧,美浦・佐藤吉,追込,155.6,14,14,,38.3,504(+12),中京,27,中3週,Y,,3,トーセンジョーダン,ダンスインザダーク,
16,8,ショウナンバシット,牡5,横山和,栗東・須貝,先行,20.2,6,14,,39.6,494(+4),東京,111,中15週,Y,,3,シルバーステート,Medaglia d'Oro,
