コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"(*5,6)13(1,2)14(4,9)-8,12,15(7,11)(3,10,16)"
4コーナー,"5,6(1,2,13)14,4,9-8,12,15,11(7,10,16)3"
