券種,組み合わせ,配当,人気
単勝,16,1330,5
複勝,16,470,8
複勝,11,320,3
複勝,2,210,2
枠連,6-8,2000,8
馬連,11-16,6750,23
ワイド,11-16,2310,23
ワイド,2-16,1570,15
ワイド,2-11,830,5
馬単,16-11,10200,32
3連複,2-11-16,10630,26
3連単,16-11-2,53340,120
