着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,7,ファンダム,牡3,57.0,北村宏,1:45.9,,2,4.5,32.5,美浦辻,470(0)
2,3,3,ガルダイア,牡3,57.0,藤岡佑,1:46.1,1,7,30.8,33.5,美浦国枝,478(-4)
3,5,5,ネブラディスク,牡3,57.0,武豊,1:46.2,1,5,9.7,33.1,栗東福永,434(-8)
4,4,4,アスクシュタイン,牡3,57.0,川田,1:46.5,1.1/2,4,7.9,33.7,栗東藤原,498(0)
5,6,6,エコロディノス,牡3,57.0,岩田望,1:46.7,1.1/2,6,15.2,34.0,栗東大久保,464(0)
6,2,2,ウォータークラーク,牡3,57.0,幸,1:46.7,アタマ,8,57.5,33.9,栗東石橋,468(-6)
7,7,8,リラエンブレム,牡3,57.0,浜中,1:46.7,クビ,1,2.1,33.7,栗東武幸,480(+4)
8,1,1,キングノジョー,牡3,57.0,坂井,1:47.0,1.3/4,3,4.6,33.9,美浦田中博,440(-8)
9,8,9,セルズパワー,牡3,57.0,Mデム,1:47.1,1/2,9,138.3,33.8,栗東牧田,464(-4)
除外,8,10,ヴォラヴィア,牡3,57.0,団野,,,,,,栗東杉山佳,450(0)
