着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,1,1,ダスク,牡4,55.0,松岡,2:32.0,,4,8.7,38.8,美浦戸田,466(-2)
2,7,11,コルサファターレ,牡4,54.0,三浦,2:32.0,クビ,8,20.4,37.9,美浦中川,506(+2)
3,3,3,クリーンドリーム,牡6,55.0,内田博,2:32.1,クビ,9,21.2,38.2,美浦鈴木伸,488(-2)
4,6,9,アトラクティーボ,牡5,55.0,戸崎圭,2:32.4,1.3/4,5,8.9,39.0,美浦武藤,546(+8)
5,2,2,ルーラーリッチ,セ4,57.0,横山琉,2:33.4,6,2,4.1,39.9,美浦小島,488(+4)
6,7,10,シュガーコルト,セ5,56.0,小崎,2:33.6,3/4,10,24.8,39.8,栗東寺島,500(-2)
7,4,4,ワカミヤプレスト,牡5,54.0,野中,2:33.6,クビ,12,51.7,38.7,美浦稲垣,518(-4)
8,6,8,エイトワン,牡4,53.0,団野,2:33.9,1.1/2,6,12.8,40.7,栗東森秀,536(0)
9,5,7,ソッコータルマカ,セ4,54.0,横山和,2:34.9,6,13,94.1,39.0,栗東四位,506(+2)
10,4,5,ガンウルフ,牡4,55.0,吉田豊,2:35.5,3.1/2,11,25.6,42.5,栗東藤岡,490(+2)
11,5,6,サトミノマロン,牡5,56.0,田辺,2:36.6,7,1,4.0,40.4,美浦鈴木伸,536(+4)
12,8,13,モディカ,牝5,53.0,原,2:47.4,大,7,17.5,50.2,栗東石坂,506(+8)
中止,8,12,ケリーズノベル,セ5,58.0,木幡巧,,,3,5.2,,美浦武井,510(-2)
