券種,組み合わせ,配当,人気
単勝,6,460,2
複勝,6,200,3
複勝,13,150,1
複勝,10,440,8
枠連,3-7,780,3
馬連,6-13,1200,2
ワイド,6-13,520,2
ワイド,6-10,1670,22
ワイド,10-13,1310,16
馬単,6-13,2330,5
3連複,6-10-13,7110,19
3連単,6-13-10,25830,56
