馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,シゲルバクハツ,牡6,,栗東・谷,差し,103.0,12,6,,39.9,508(-6),京都,29,中3週,Y,,3,アイルハヴアナザー,ジャングルポケット,
2,2,フォーチュンテラー,牡5,三浦,栗東・浜田,差し,9.5,5,9,,37.2,484(-6),京都,7,連闘,Y,,3,シニスターミニスター,マンハッタンカフェ,
3,3,キュールエフウジン,牡5,藤岡佑,栗東・中尾,差し,8.1,4,2,,36.9,492(-4),京都,29,中3週,Y,,3,ホッコータルマエ,ウォーエンブレム,
4,4,バリアントバイオ,牡4,西村淳,栗東・今野,先行,19.0,8,4,,37.8,532(+16),京都,218,中30週,Y,Y,3,トーセンジョーダン,アルデバランII,
5,4,インヒズアイズ,牝4,Ｈドイ,栗東・矢作,,16.1,6,10,,38.6,486(+6),京都,7,連闘,Y,,3,Race Day,Mr. Greeley,
6,5,スマラグドス,牡4,国分恭,栗東・西園正,先行,32.6,9,10,,38.8,478(0),京都,183,中25週,Y,Y,3,ハーツクライ,Mount Nelson,
7,5,サンライズグルーヴ,牡4,団野,栗東・河内,先行,16.3,7,5,,37.4,522(0),京都,14,中1週,Y,,3,マインドユアビスケッツ,サンライズペガサス,
8,6,センタースリール,牝5,斎藤,美浦・本間,逃げ,61.1,10,7,,35.0,476(+4),中山,57,中7週,Y,,3,ベルシャザール,ディープブリランテ,
9,6,アオイイーグル,牡4,岩田望,栗東・大久保,差し,7.8,3,10,,38.0,498(+6),新潟,113,中15週,Y,,3,カレンブラックヒル,ハーツクライ,
10,7,メイショウシナノ,牡4,岩田康,栗東・大橋,先行,5.8,2,4,,36.6,498(+4),京都,14,中1週,Y,,3,サトノダイヤモンド,キングカメハメハ,
11,7,ヴィアルークス,牡6,西塚,栗東・小林,差し,134.7,13,10,,35.0,518(+12),中京,70,中9週,Y,,3,ディープインパクト,Beat Hollow,
12,8,バスタードサフラン B,牝3,酒井,栗東・渡辺,逃げ,2.1,1,1,3歳以上2勝クラス,37.9,468(-6),京都,35,中4週,Y,,3,マジェスティックウォリアー,ゴールドアリュール,
13,8,イーサンバーニング,牡5,古川吉,栗東・藤野,差し,69.2,11,11,,37.4,522(+14),福島,141,中19週,Y,,3,ホッコータルマエ,カリズマティック,
