コーナー,通過順
1コーナー,"(1,*2)=(14,11)9,10-(3,5,4)13,12(7,8)-15-6"
2コーナー,"2-1=14,11,9,10(3,5,4)(7,12,13)8,15-6"
3コーナー,"2=14(9,11)4,10(3,5,12,13)8-7,15,6=1"
4コーナー,"14,11(2,9,4)10(12,13)(3,8)(5,15,7)6=1"
