コーナー,通過順
1コーナー,
2コーナー,"(*8,10)(5,7,11)(2,4,13)(1,6,15)(14,12)16-9,3"
3コーナー,"10-8(5,11)(7,4)2(1,13)14,6,15-12-16-(9,3)"
4コーナー,"10-8(5,11)4(2,7,1)(13,6)(14,15)-12-16(9,3)"
