着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,2,2,アンリーロード,牝5,53.0,荻野極,1:49.6,,4,9.3,35.5,栗東茶木,482(0)
2,1,1,ワイドアラジン,牡5,57.0,小沢,1:49.7,1/2,2,4.8,35.7,栗東奥村豊,482(0)
3,6,7,ユキノロイヤル,牡4,56.0,石橋脩,1:49.7,クビ,3,5.5,36.0,美浦小野,460(+4)
4,8,10,ディープリッチ,牡7,53.0,武藤,1:49.9,1.1/4,10,134.5,36.4,美浦小島,526(0)
5,4,4,イケイケドンドン,牡5,55.0,大野,1:50.1,1.1/4,5,9.4,35.8,美浦松山,470(0)
6,8,11,ボーモンド,牡4,56.0,戸崎圭,1:50.1,クビ,1,2.2,36.5,美浦国枝,484(-2)
7,3,3,ココクレーター,牝5,54.0,杉原,1:50.2,3/4,7,15.6,35.8,美浦浅利,434(-12)
8,5,5,グラニット,牡5,55.0,丸田,1:50.6,2,6,13.4,36.8,美浦大和田,468(+2)
9,7,9,ダニーデン,牡5,55.0,石川,1:50.7,3/4,8,19.1,36.1,美浦辻,502(-2)
10,6,6,ロジマンボ,牡6,53.0,内田博,1:50.8,1/2,9,95.6,35.7,美浦古賀,492(-2)
除外,7,8,マイネルティグレ,牡4,56.0,津村,,,,,,栗東西園正,478(+2)
