馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,メイショウヨリキリ,牡3,和田陽,栗東・池添,差し,52.7,8,9,3歳未勝利,34.0,464(0),阪神,92,中12週,Y,,2,ゴールドシップ,ゼンノロブロイ,,
2,2,ボンドロア,牡3,横山典,栗東・松永幹,,5.7,3,4,3歳未勝利,36.7,470(+2),京都,28,中3週,Y,,3,サートゥルナーリア,ゼンノロブロイ,,
3,2,マテンロウアーチ,牡3,小沢,栗東・中内田,差し,32.8,7,15,3歳未勝利,37.8,476(-2),京都,29,中3週,Y,,1,Sottsass,Dalakhani,,
4,3,リーティアコナル,牡3,小崎,栗東・友道,先行,4.5,2,9,3歳未勝利,38.5,486(+4),新潟,28,中3週,Y,,3,Kingman,English Channel,,
5,3,プレデスティナーレ,牡3,和田竜,栗東・北出,差し,9.6,4,4,3歳未勝利,34.8,456(+2),京都,21,中2週,Y,,3,トランセンド,キズナ,,
6,4,キタノニーソング,牡3,川須,栗東・坂口,差し,255.2,13,8,3歳未勝利,43.0,454(-6),新潟,35,中4週,Y,,3,エイシンフラッシュ,ショウナンカンプ,,
7,4,エールヴィリース,牡3,菱田,栗東・橋口,追込,287.0,14,11,3歳未勝利,39.9,486(+2),京都,21,中2週,Y,,3,ワンアンドオンリー,グラスワンダー,,
8,5,エンゲージプライド,牡3,坂井,栗東・新谷,先行,10.3,5,7,3歳未勝利,37.2,488(-12),阪神,7,連闘,Y,,3,リアルスティール,シンボリクリスエス,,
9,5,キボウノチカラ,牝3,田山,栗東・高橋一,追込,307.1,15,16,3歳未勝利,43.4,490(-4),阪神,8,連闘,Y,,3,イスラボニータ,パラダイスクリーク,,
10,6,レイデラティエラ,牡3,国分優,栗東・小崎,先行,75.6,9,12,3歳未勝利,37.9,464(-4),京都,35,中4週,Y,,3,スワーヴリチャード,Leroidesanimaux,,
11,6,エレガンスドパリ,牝3,高杉,栗東・松下,追込,160.8,11,16,3歳未勝利,35.3,378(+2),阪神,14,中1週,Y,,2,ブリックスアンドモルタル,キングカメハメハ,,
12,7,ホウオウレイヴン,セ3,ルメー,栗東・矢作,,1.8,1,2,3歳未勝利,36.5,448(-4),阪神,7,連闘,Y,,3,サートゥルナーリア,ディープインパクト,,
13,7,メイショウクメハチ,牡3,藤懸,栗東・荒川,差し,168.5,12,12,3歳未勝利,36.1,486(-2),阪神,15,中1週,Y,,3,メイショウサムソン,マリエンバード,,
14,8,リトルガールブルー,牝3,松山,栗東・森田,差し,29.5,6,7,3歳未勝利,37.5,470(-8),京都,36,中4週,Y,,2,ドゥラメンテ,ワークフォース,,
15,8,ヴェシレンキ,牡3,河原田,栗東・清水久,差し,150.2,10,14,3歳未勝利,35.4,440(+8),阪神,92,中12週,Y,,2,キズナ,Anabaa,,
