馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,レクスノヴァス,牡3,岩田康,栗東・上村,先行,2.7,1,1,3歳未勝利,34.9,494(+2),函館,14,中1週,Y,,3,キタサンブラック,キングカメハメハ,
2,2,ウィンスタンリー,牡3,横山武,美浦・黒岩,差し,5.2,3,1,3歳未勝利,33.8,480(-10),東京,57,中7週,Y,,3,リアルスティール,Dubawi,
3,3,タルタロス,牡4,,美浦・天間,差し,37.5,8,5,,34.2,460(+2),函館,15,中1週,Y,,3,ハービンジャー,エンパイアメーカー,
4,4,トゥルブレンツ,牝5,斎藤,栗東・小栗,差し,65.4,10,12,4歳以上1勝クラス,38.1,446(+12),中京,92,中12週,Y,,3,サトノダイヤモンド,Dansili,
5,5,サングラデーション,牡5,佐々木,美浦・千葉,差し,43.8,9,6,,34.3,438(-2),函館,15,中1週,Y,,3,ドゥラメンテ,ハーツクライ,
6,6,ボルケーノ,牡4,鮫島駿,美浦・堀,,20.9,7,16,3歳以上1勝クラス,34.6,552(+2),東京,225,中31週,Y,Y,3,ルーラーシップ,ファルブラヴ,
7,7,マイネルゼウス,牡3,丹内,美浦・奥村武,先行,2.7,2,2,,34.2,410(-2),函館,15,中1週,Y,,3,ダノンバラード,オルフェーヴル,
8,7,マイバラード,牡5,木幡巧,美浦・松永康,差し,19.7,6,6,,35.8,476(0),函館,14,中1週,Y,,3,ダノンバラード,ロージズインメイ,
9,8,シュバルツマサムネ,牡3,北村友,栗東・杉山佳,先行,8.9,4,,,,472(+16),函館,15,中1週,Y,,3,マインドユアビスケッツ,モーリス,
10,8,エイトスターズ,牝5,吉田隼,栗東・坂口,差し,15.2,5,4,,35.4,476(0),函館,7,連闘,Y,,3,ジャスタウェイ,Exceed And Excel,
