馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,パワータイショウ,牡5,井上,栗東・村山,差し,187.4,13,9,障害4歳以上未勝利,13.7,528(-4),小倉,91,中12週,Y,,3,アメリカンペイトリオット,ゴールドアリュール,,
2,2,スマイルスルー,牡4,森一,栗東・斉藤崇,先行,2.8,1,3,障害4歳以上未勝利,13.4,518(+6),小倉,70,中9週,Y,,3,ルーラーシップ,シンボリクリスエス,,
3,3,シゲルヒラトリ,牡6,上野,美浦・水野,先行,7.1,4,2,障害4歳以上未勝利,13.3,482(0),中山,28,中3週,Y,,3,アジアエクスプレス,ネオユニヴァース,,
4,3,ジューンヨシツネ,牡5,中村,栗東・松下,先行,13.9,5,3,障害4歳以上未勝利,13.5,470(+2),小倉,56,中7週,Y,,3,ダイワメジャー,ノボジャック,,
5,4,アルマドラード,セ6,石神深,美浦・宮田,先行,6.6,3,3,障害4歳以上未勝利,13.4,528(+6),小倉,91,中12週,Y,,3,キングカメハメハ,シンボリクリスエス,,
6,4,ビッグスコール,牡8,土田,美浦・天間,差し,223.1,14,12,障害4歳以上未勝利,14.1,552(-6),小倉,77,中10週,Y,,3,ダイワメジャー,シンボリクリスエス,,
7,5,メイショウコホク,セ7,難波,栗東・藤沢,先行,35.8,9,6,障害4歳以上未勝利,13.5,484(+2),中山,28,中3週,Y,,3,ダイワメジャー,Kris S.,,
8,5,ノアチェリー,牝5,大江圭,美浦・小笠,先行,2.9,2,2,障害4歳以上未勝利,13.1,466(-2),福島,14,中1週,Y,,3,ロゴタイプ,ハービンジャー,,B
9,6,クラウンセト,牡5,水沼,美浦・本間,逃げ,95.6,11,5,障害4歳以上未勝利,13.6,460(-6),中山,21,中2週,Y,,3,ストロングリターン,ブラックタイド,,
10,6,サンライズグリット,牡6,小牧加,栗東・音無,先行,30.1,7,12,4歳以上2勝クラス,42.1,464(-10),阪神,28,中3週,Y,,3,ダイワメジャー,クロフネ,,
11,7,タイセイモンストル,牡7,五十嵐,美浦・新開,差し,51.4,10,5,障害4歳以上未勝利,13.4,494(0),中山,28,中3週,Y,,3,ルーラーシップ,ダンスインザダーク,,B
12,7,トラファルガー,セ4,小野寺,美浦・加藤和,,17.0,6,5,障害4歳以上未勝利,13.5,494(-10),小倉,49,中6週,Y,,3,リオンディーズ,Manduro,,
13,8,ニシノファンフェア,牡4,金子,美浦・和田勇,差し,31.5,8,9,4歳以上2勝クラス,35.0,466(-10),中山,98,中13週,Y,,3,ホッコータルマエ,スペシャルウィーク,,
14,8,フェーレンベルク,牡4,坂口,美浦・千葉,差し,110.6,12,8,3歳未勝利,39.6,476(0),札幌,232,中32週,Y,Y,2,エイシンフラッシュ,マツリダゴッホ,,
