着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,12,ウィクトルウェルス,牡3,56.0,ルメー,1:58.6,,1,1.4,33.5,美浦宮田,512(+4)
2,7,10,エラン,牡4,58.0,横山武,1:58.9,2,4,10.9,34.0,美浦蛯名正,468(+2)
3,5,6,スパークリシャール,セ4,58.0,吉田豊,1:59.0,クビ,6,23.3,33.5,美浦小島,482(+8)
4,1,1,エセルフリーダ,牝4,56.0,武藤,1:59.2,1.1/4,2,8.0,34.2,美浦武藤,488(+24)
5,6,8,マイネルブリックス,牡4,58.0,松岡,1:59.3,1,8,37.2,34.1,美浦黒岩,474(0)
6,2,2,エリダヌス,牝5,56.0,野中,1:59.4,3/4,10,71.1,33.9,美浦青木,502(-2)
7,7,9,コスモフロイデ,牡6,58.0,柴田大,1:59.6,1,12,221.6,34.7,美浦天間,478(0)
8,6,7,クレバーテースト,セ6,58.0,プーシ,1:59.6,クビ,7,34.5,34.9,栗東佐藤悠,452(+2)
9,8,11,モズロックンロール,牡5,58.0,菅原明,1:59.8,1,5,11.1,35.0,栗東藤岡,522(+2)
10,4,4,ミスタージーティー,牡4,58.0,藤岡佑,1:59.9,1/2,3,8.4,34.6,栗東矢作,480(+14)
11,5,5,エイカイマッケンロ,セ6,58.0,北村宏,2:00.0,3/4,9,48.5,35.1,栗東藤原,482(-2)
12,3,3,ブランデーロック,牡6,58.0,原,2:00.3,1.3/4,11,81.9,34.9,美浦青木,494(+8)
