券種,組み合わせ,配当,人気
単勝,6,370,2
複勝,6,150,2
複勝,1,190,3
複勝,5,250,5
枠連,1-5,740,2
馬連,1-6,920,2
ワイド,1-6,420,2
ワイド,5-6,550,5
ワイド,1-5,740,9
馬単,6-1,1790,4
3連複,1-5-6,2180,4
3連単,6-1-5,11490,24
