馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ブリラーノ,牝5,小林凌,美浦・土田,先行,363.0,16,15,4歳以上1勝クラス,39.5,510(+22),新潟,196,中27週,Y,Y,3,ザファクター,フジキセキ,,B
2,1,ダノンマカルー,セ3,戸崎圭,美浦・田中博,先行,5.6,3,5,3歳以上1勝クラス,36.2,520(0),東京,56,中7週,Y,,3,ドゥラメンテ,Street Boss,,B
3,2,スイッチオン,牡4,大野,美浦・小手川,差し,72.9,12,4,3歳以上1勝クラス,35.3,482(-6),札幌,119,中16週,Y,,3,マジェスティックウォリアー,スペシャルウィーク,,B
4,2,ゴールデンシーカー,牡5,野中,美浦・天間,差し,33.3,8,4,3歳以上1勝クラス,35.8,504(+2),福島,27,中3週,Y,,3,ジョーカプチーノ,ハーツクライ,,
5,3,ニシノジーク,牡3,松岡,美浦・奥平,,8.3,6,1,3歳未勝利,35.7,524(+18),東京,202,中28週,Y,Y,3,リーチザクラウン,Congrats,,
6,3,エイシンホイップ,牝3,吉田豊,美浦・田中剛,先行,8.1,5,3,3歳以上1勝クラス,36.6,464(-4),東京,21,中2週,Y,,3,イスラボニータ,Tapit,,
7,4,タッカー,牡3,西村淳,美浦・清水英,先行,172.0,15,11,3歳以上1勝クラス,37.9,468(-4),中山,62,中8週,Y,,3,ミッキーロケット,シンボリクリスエス,,
8,4,ルージュアズライト,牝4,小林美,美浦・森一,先行,3.6,1,2,3歳以上1勝クラス,36.5,448(0),福島,20,中2週,Y,,2,リオンディーズ,ハーツクライ,,
9,5,ガラスノブルース,牡3,田辺,美浦・田村,先行,7.9,4,9,3歳以上1勝クラス,36.1,446(+8),中山,62,中8週,Y,,3,デクラレーションオブウォー,キングカメハメハ,,
10,5,カサブランカキッド,牡4,横山典,美浦・和田勇,追込,40.3,10,7,3歳以上1勝クラス,36.4,514(+8),中山,63,中8週,Y,,3,ドレフォン,ダイワメジャー,,
11,6,エクトゥシュタール,牡4,小林脩,美浦・伊藤圭,先行,84.0,13,1,木村徹也退,38.5,450(-6),笠松,120,中16週,,,0,リアルスティール,ワイルドラッシュ,,
12,6,クイーンオブソウル,牝4,津村,美浦・林,差し,94.6,14,8,3歳以上1勝クラス,36.9,466(+4),中山,77,中10週,Y,,3,マインドユアビスケッツ,ダイワメジャー,,B
13,7,コウユーユメノヨウ,牝3,江田照,美浦・竹内,差し,33.5,9,9,3歳以上1勝クラス,37.4,454(+6),新潟,56,中7週,Y,,3,エイシンヒカリ,ティンバーカントリー,,
14,7,ゲキザル,牡5,大江比,美浦・青木,追込,13.4,7,5,3歳以上1勝クラス,35.9,482(+16),福島,27,中3週,Y,,3,ザファクター,アフリート,,
15,8,ヘレンキムゼー,牡5,三浦,美浦・古賀,差し,4.9,2,2,3歳以上1勝クラス,36.4,498(+4),中山,63,中8週,Y,,3,イスラボニータ,Sea of Secrets,,
16,8,ラヴァグロウ,牝4,木幡巧,美浦・畠山,差し,42.2,11,7,3歳以上1勝クラス,36.9,430(-6),中山,62,中8週,Y,,2,ホッコータルマエ,ロージズインメイ,,
