着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,9,サトノルフィアン,牡5,57.0,坂井,1:23.3,,1,3.2,36.4,栗東高橋康,518(-2)
2,2,3,エーティーマクフィ,牡5,57.0,団野,1:23.8,3,3,6.7,36.1,栗東武英,480(0)
3,3,5,メイショウテンスイ,牡7,58.0,西塚,1:23.9,1/2,13,57.5,37.2,栗東河内,530(0)
4,8,16,アルファマム,牝5,57.0,西村淳,1:23.9,クビ,4,8.2,35.8,栗東佐々木,470(+4)
5,6,11,コパノニコルソン,牡5,57.0,田口,1:24.2,1.1/2,11,32.3,36.3,栗東宮,534(+4)
6,4,7,ロードラディウス,牡4,57.0,和田竜,1:24.2,クビ,12,57.3,37.0,栗東森田,474(-6)
7,1,2,レオノーレ,牝5,55.0,幸,1:24.2,アタマ,8,19.5,35.7,栗東福永,492(+2)
8,5,10,コパノパサディナ,牡4,57.0,岩田望,1:24.3,1/2,14,64.1,37.1,栗東村山,530(0)
9,7,14,ハチメンロッピ,牡4,57.0,原,1:24.3,ハナ,7,16.5,36.2,美浦矢野,510(+2)
10,7,13,メイショウダジン,牡7,58.0,小沢,1:24.5,1.1/4,16,232.8,36.8,栗東渡辺,474(-2)
11,3,6,エルゲルージ,牡5,57.0,Mデム,1:24.7,3/4,6,12.5,36.5,栗東石坂,510(-6)
12,6,12,ピンシャン,牡7,59.0,松若,1:24.7,クビ,15,191.8,37.7,栗東森秀,482(0)
13,8,15,ロードアウォード,セ4,57.0,川田,1:24.9,1.1/4,2,4.6,37.4,栗東吉岡,456(-2)
14,4,8,テーオーステルス,牡5,58.0,松山,1:25.2,1.3/4,5,11.5,37.8,栗東奥村豊,538(-10)
15,2,4,スマートフォルス,牡4,57.0,荻野極,1:25.4,3/4,9,22.0,38.2,栗東吉村,482(0)
16,1,1,ベジャール,牡5,57.0,池添,1:26.0,4,10,23.4,38.8,美浦田中博,566(+2)
