馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ショウナンザナドゥ,牝4,池添,栗東・松下,差し,42.5,10,7,,34.5,460(-2),阪神,56,中7週,Y,,3,キズナ,Pulpit,
2,2,ガイアメンテ,牡5,団野,栗東・須貝,差し,6.4,2,2,,34.7,492(-2),福島,42,中5週,Y,,3,ドゥラメンテ,Concorde's Tune,
3,3,スズカダブル,牡6,松若,栗東・西村,,28.3,8,12,,34.2,506(-2),京都,7,連闘,Y,,3,バゴ,ジャイアントレッカー,
4,4,アンリーロード,牝6,田口,栗東・茶木,差し,38.5,9,10,,33.9,484(+2),福島,35,中4週,Y,,3,リアルスティール,ジャングルポケット,
5,4,アサヒ B,牡7,田山,美浦・金成,追込,71.0,11,16,,33.0,508(-4),京都,28,中3週,Y,,3,カレンブラックヒル,デインヒル,
6,5,ナムラエイハブ,牡5,,栗東・長谷川,先行,8.1,4,8,,35.5,516(-4),阪神,77,中10週,Y,,3,リアルスティール,エンパイアメーカー,
7,5,オーロラエックス,牝5,吉村,栗東・杉山晴,差し,9.3,5,9,,34.0,494(+2),東京,113,中15週,Y,,3,サトノダイヤモンド,Galileo,
8,6,メリオーレム,牡5,鮫島駿,栗東・友道,差し,14.5,6,5,,33.2,504(+2),中京,162,中22週,Y,,3,シュヴァルグラン,Starspangledbanner,
9,6,コパノサントス,牡6,藤懸,栗東・梅田,差し,139.6,13,12,,37.8,484(+4),東京,14,中1週,Y,,3,イスラボニータ,ハービンジャー,
10,7,チェルビアット B,牝4,北村友,栗東・高野,差し,7.4,3,5,,33.8,492(0),中京,63,中8週,Y,,3,ロードカナロア,フレンチデピュティ,
11,7,ショウナンマグマ,セ7,Ｍデム,美浦・尾関,先行,88.1,12,12,,37.0,510(-2),阪神,77,中10週,Y,,3,ザファクター,ステイゴールド,
12,8,ジーティーアダマン,牡4,川田,栗東・上村,先行,1.9,1,1,,33.4,512(+6),阪神,71,中9週,Y,,3,ルーラーシップ,マンハッタンカフェ,
13,8,ゴンバデカーブース,牡5,菱田,美浦・堀,追込,23.2,7,7,,33.4,474(-6),中山,132,中18週,Y,,3,ブリックスアンドモルタル,ディープインパクト,
