馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ピリー,牝4,吉田隼,栗東・西園正,逃げ,56.1,10,13,3歳以上1勝クラス,38.7,518(+10),阪神,77,中10週,Y,,3,スクリーンヒーロー,ダンスインザダーク,,
2,2,ボディブロー,牡4,武豊,栗東・森秀,先行,6.3,3,2,3歳以上1勝クラス,35.7,528(-8),札幌,21,中2週,Y,,2,City of Light,Bernstein,,
3,3,セイゲン,セ6,佐々木,美浦・中川,差し,66.7,11,4,3歳以上1勝クラス,34.8,458(+2),札幌,13,中1週,Y,,3,エスポワールシチー,クロフネ,,
4,4,ショウナンラリー,牡3,横山和,美浦・嘉藤,先行,3.5,2,1,3歳未勝利,35.6,496(+8),函館,49,中6週,Y,,3,ナダル,ハーツクライ,,
5,5,メイショウハボマイ,牡3,松本,栗東・本田,逃げ,53.4,9,1,3歳未勝利,36.0,468(+6),札幌,20,中2週,Y,,3,マジェスティックウォリアー,ネオユニヴァース,,
6,5,メイショウハッブル,牡4,柴田裕,栗東・石橋,差し,253.7,12,9,3歳以上1勝クラス,36.7,478(-4),札幌,21,中2週,Y,,3,グレーターロンドン,スタチューオブリバティ,,
7,6,ミニョンマルーン,牝3,小林美,美浦・伊藤圭,,2.6,1,2,3歳以上1勝クラス,35.6,472(-4),札幌,13,中1週,Y,,3,ミスターメロディ,ファスリエフ,,
8,6,キャリーグレイス,牝3,川又,栗東・寺島,先行,35.7,8,9,3歳以上1勝クラス,35.8,456(+8),函館,56,中7週,Y,,3,カリフォルニアクローム,キングカメハメハ,,
9,7,エコロレオナ,牝3,和田陽,栗東・森秀,差し,6.6,4,4,3歳以上1勝クラス,35.9,438(-2),札幌,21,中2週,Y,,3,City of Light,Union Rags,,
10,7,ペレグリン,牝4,浜中,栗東・河嶋,差し,13.1,6,6,3歳以上1勝クラス,34.5,438(+4),札幌,13,中1週,Y,,3,バンブーエール,マルカシェンク,,
11,8,イノキ,牡3,丹内,美浦・岩戸,差し,29.8,7,5,3歳以上1勝クラス,34.9,492(+4),札幌,13,中1週,Y,,3,ミスターメロディ,タイキシャトル,,
12,8,スパークルジョイ,牝4,森田,栗東・前川,,11.1,5,5,3歳以上1勝クラス,36.2,456(+10),札幌,21,中2週,Y,,3,レッドファルクス,タニノギムレット,,B
