馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ボーンディスウェイ B,牡6,木幡巧,美浦・牧,先行,8.6,4,9,,36.7,496(0),札幌,57,中7週,Y,,3,ハーツクライ,プラティニ,
2,1,オクタヴィアヌス,牡5,横山武,美浦・木村,先行,7.0,2,1,,33.7,518(-4),新潟,64,中8週,Y,,3,ドゥラメンテ,Orpen,
3,2,ギャラクシーナイト,牡6,菊沢,美浦・菊沢,差し,107.4,16,13,,37.1,508(-6),福島,92,中12週,Y,,3,ドゥラメンテ,シンボリクリスエス,
4,2,シルブロン,牡7,大野,美浦・稲垣,差し,61.7,15,8,,32.3,496(-6),新潟,65,中8週,Y,,3,トーセンジョーダン,サンデーサイレンス,
5,3,グランドカリナン B,牡5,丸山,美浦・田島,先行,37.6,12,15,,33.8,462(+4),新潟,43,中5週,Y,,3,リアルインパクト,マンハッタンカフェ,
6,3,セレシオン B,牡6,荻野極,栗東・友道,差し,8.2,3,6,,36.1,472(+10),東京,344,中48週,Y,Y,3,ハーツクライ,Candy Stripes,
7,4,ラスカンブレス,牡4,ルメー,美浦・林,差し,3.8,1,4,,35.4,488(-2),小倉,85,中11週,Y,,3,ブリックスアンドモルタル,マンハッタンカフェ,
8,4,ニシノレヴナント,セ5,野中,美浦・上原博,差し,47.0,13,9,,35.0,480(0),札幌,36,中4週,Y,,3,ネロ,コンデュイット,
9,5,サクセスシュート,牡6,吉田豊,美浦・久保田,差し,109.4,17,15,,34.7,490(0),東京,121,中16週,Y,,3,ドゥラメンテ,キングヘイロー,
10,5,ウインエーデル,牝5,,栗東・吉田,差し,17.9,9,7,,34.6,458(+6),東京,113,中15週,Y,,3,リオンディーズ,ステイゴールド,
11,6,メリオーレム,牡4,石川,栗東・友道,差し,9.1,6,9,,36.1,498(+10),小倉,85,中11週,Y,,3,シュヴァルグラン,Starspangledbanner,
12,6,マイネルモーント,牡5,丹内,美浦・高木,差し,12.3,7,12,,36.5,464(-2),函館,106,中14週,Y,,3,ゴールドシップ,ロージズインメイ,
13,7,ブラックシールド,牡6,内田博,栗東・小栗,,29.2,11,1,,34.5,472(-2),中山,29,中3週,Y,,3,キタサンブラック,キングカメハメハ,
14,7,エープラス,牝7,横山琉,美浦・池上,先行,51.1,14,1,,34.9,492(0),札幌,72,中9週,Y,,3,キズナ,アドマイヤコジーン,
15,7,ワイドエンペラー,牡7,西村淳,栗東・藤岡,差し,27.8,10,7,,34.1,496(-2),中山,22,中2週,Y,,3,ルーラーシップ,アグネスタキオン,
16,8,トーセンリョウ,牡6,鮫島駿,美浦・加藤征,差し,8.7,5,3,,33.7,456(0),東京,121,中16週,Y,,3,ディープインパクト,Hawk Wing,
17,8,スパイダーゴールド,牡6,石橋脩,美浦・鹿戸,先行,122.0,18,13,,36.5,506(-4),福島,85,中11週,Y,,3,ダイワメジャー,Candy Ride,
18,8,ウエストナウ B,牡4,三浦,栗東・佐々木,差し,14.1,8,10,,36.4,498(+4),京都,141,中19週,Y,,3,キズナ,Frankel,
