券種,組み合わせ,配当,人気
単勝,3,380,2
複勝,3,170,2
複勝,2,230,5
複勝,4,140,1
枠連,2-3,1970,10
馬連,2-3,1940,7
ワイド,2-3,750,8
ワイド,3-4,390,1
ワイド,2-4,550,6
馬単,3-2,3160,12
3連複,2-3-4,2210,3
3連単,3-2-4,11740,23
