着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,6,ルージュラナキラ,牝3,53.0,鮫島駿,1:07.0,,2,5.0,33.5,美浦加藤征,458(-4)
2,2,2,マックアルイーン,牡3,55.0,ルメー,1:07.2,3/4,1,1.6,33.2,美浦木村,534(-6)
3,1,1,アシャカタカ,牡5,54.0,菊沢,1:07.2,クビ,7,21.9,34.1,美浦鈴木伸,476(+2)
4,5,7,シカゴスティング,牝4,54.0,石川,1:07.3,クビ,4,14.5,33.5,栗東庄野,450(+2)
5,4,4,ロードトレイル,牡4,55.0,菅原明,1:07.3,1/2,8,40.4,33.9,栗東藤岡,478(+2)
6,3,3,トーラスシャイン,牡4,56.0,北村友,1:07.4,3/4,3,6.2,34.1,栗東田中克,480(+6)
7,7,10,ユハンヌス,牡5,56.0,横山和,1:07.5,1/2,6,19.2,33.2,栗東大久保,474(-6)
8,6,8,ランドオブラヴ,牝5,53.0,江田照,1:07.7,3/4,5,17.0,33.0,美浦蛯名正,430(-4)
9,8,13,グレタ,牝6,52.0,原,1:07.9,1.1/2,11,120.2,34.4,美浦清水英,478(-4)
10,7,11,ウナギノボリ,牡6,53.0,大野,1:08.1,1,10,106.2,32.7,栗東東田,478(-2)
11,8,12,タツダイヤモンド,牡5,55.0,的場,1:08.2,1/2,12,155.0,34.9,美浦的場,472(+2)
12,4,5,ショウナンラスボス,牡7,54.0,吉田豊,1:08.3,1/2,9,78.5,34.1,美浦奥村武,466(+4)
除外,6,9,ルーフ,牝5,53.0,戸崎圭,,,,,,栗東清水久,498(-4)
