券種,組み合わせ,配当,人気
単勝,2,3970,12
複勝,2,1280,13
複勝,4,420,5
複勝,10,520,6
枠連,1-2,4270,14
馬連,2-4,18930,49
ワイド,2-4,5400,53
ワイド,2-10,9770,77
ワイド,4-10,3010,35
馬単,2-4,43750,104
3連複,2-4-10,115090,241
3連単,2-4-10,673050,304
