コーナー,通過順
1コーナー,"(*2,16)(3,8)(10,13,15)6,14,1(9,7)5-(4,11)-12"
2コーナー,"2,16,8(3,10,13,15)(6,14)1(9,7)5,4,11,12"
3コーナー,"(*2,16)8(3,10,13,15,5)(1,6)14(4,9,7)(11,12)"
4コーナー,"2,16(3,10,8,5)(1,6)13(9,15)(4,14,7)11,12"
