着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,4,スズカコテキタイ,牡5,58.0,団野,1:10.7,,8,16.4,35.3,美浦奥村武,496(-4)
2,8,12,タイセイブレイズ,牡6,57.0,Mデム,1:10.8,3/4,1,3.0,35.9,栗東牧浦,480(0)
3,4,5,イスラアネーロ,牡5,57.0,和田竜,1:10.8,ハナ,9,17.6,36.3,栗東吉村,458(-4)
4,1,1,パラシュラーマ,牡4,57.0,松若,1:10.9,3/4,2,5.1,36.5,栗東浜田,486(-2)
5,5,7,メイショウミツヤス,牡6,57.0,古川吉,1:11.0,1/2,10,34.3,35.9,栗東木原,524(+2)
6,3,3,チェイスザドリーム,牝5,57.0,坂井,1:11.2,1,3,6.7,37.0,栗東矢作,474(-4)
7,2,2,ゼットレヨン,牡5,57.0,酒井,1:11.3,クビ,4,7.8,36.5,栗東吉田,488(-4)
8,7,11,オーヴァーネクサス,牡7,58.0,藤岡康,1:11.3,クビ,11,74.7,35.6,栗東松下,508(+4)
9,5,6,ベルダーイメル,牡7,60.0,柴田善,1:11.3,アタマ,5,9.6,35.8,栗東本田,472(+2)
10,6,8,ボイラーハウス,牡6,57.0,国分優,1:11.5,1.1/4,13,91.0,36.0,美浦竹内,496(+4)
11,6,9,ヴァガボンド,牡6,57.0,Aルメ,1:11.7,1.1/2,7,13.8,37.4,栗東清水久,496(-4)
12,7,10,メイショウウズマサ,牡8,58.0,中井,1:11.9,1.1/4,12,78.0,37.1,栗東安田隆,498(-4)
13,8,13,ヘラルドバローズ,牡5,57.0,津村,1:12.8,5,6,10.2,38.4,栗東寺島,506(+4)
