馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,レゼールドラペ,セ4,石神道,美浦・松尾,差し,296.3,14,7,4歳以上1勝クラス,34.7,434(+2),新潟,21,中2週,Y,,3,デクラレーションオブウォー,ゼンノロブロイ,
2,2,ケイツークローン B,セ6,菊沢,美浦・清水英,差し,17.3,9,6,4歳以上1勝クラス,34.5,474(-2),新潟,21,中2週,Y,,3,ラブリーデイ,ケイムホーム,
3,3,テンドリームガール,牝4,武藤,美浦・矢野,差し,174.4,13,8,,36.2,416(-10),新潟,15,中1週,Y,,3,モーリス,ルーラーシップ,
4,3,サイコウダネ,牡5,江田照,美浦・天間,逃げ,125.7,12,12,4歳以上1勝クラス,38.2,452(0),新潟,21,中2週,Y,,3,タリスマニック,キングズベスト,
5,4,シアブリス,牝5,石川,美浦・手塚徳,差し,31.5,10,5,,35.5,442(+10),福島,43,中5週,Y,,3,エピファネイア,キングカメハメハ,
6,4,アウローラシエル,牡6,小林美,栗東・森田,,77.6,11,9,4歳以上1勝クラス,34.6,514(-2),中京,56,中7週,Y,,3,アメリカンペイトリオット,ゼンノロブロイ,
7,5,ナムラブーニン,牡5,舟山,栗東・高橋一,差し,13.5,7,3,4歳以上1勝クラス,34.4,462(-6),新潟,21,中2週,Y,,3,グレーターロンドン,キングカメハメハ,
8,5,コスモアチーブ,牡4,横山琉,美浦・相沢,差し,8.8,5,2,4歳以上1勝クラス,33.4,468(-4),新潟,7,連闘,Y,,3,ゴールドシップ,マツリダゴッホ,
9,6,マイネルアレス B,牡4,丹内,美浦・相沢,先行,3.6,1,2,4歳以上1勝クラス,34.3,458(-2),新潟,21,中2週,Y,,3,スクリーンヒーロー,ステイゴールド,
10,6,カーメルタザイト,牡5,斎藤,栗東・安田,差し,10.0,6,5,4歳以上1勝クラス,34.7,478(-10),京都,28,中3週,Y,,3,サトノダイヤモンド,Monsun,
11,7,シャインバオバブ,牡4,丸山,栗東・本田,差し,17.2,8,8,4歳以上1勝クラス,35.0,512(+2),福島,42,中5週,Y,,3,シルバーステート,ルーラーシップ,
12,7,サトノラポール,セ4,ゴンサ,美浦・鹿戸,差し,6.1,3,3,,35.3,466(+2),新潟,15,中1週,Y,,3,サートゥルナーリア,ディープインパクト,
13,8,メイショウビストロ,牡4,荻野極,栗東・岡田,差し,4.9,2,2,4歳以上1勝クラス,35.7,444(0),新潟,22,中2週,Y,,3,カリフォルニアクローム,ディープブリランテ,
14,8,オーバースタンド,牡4,小崎,栗東・小崎,差し,6.7,4,3,4歳以上1勝クラス,35.9,444(+2),新潟,22,中2週,Y,,3,モズアスコット,ディープインパクト,
