券種,組み合わせ,配当,人気
単勝,8,1960,10
複勝,8,480,9
複勝,7,270,4
複勝,3,450,8
枠連,4-4,8000,22
馬連,7-8,8920,39
ワイド,7-8,3140,46
ワイド,3-8,3350,48
ワイド,3-7,2870,40
馬単,8-7,18840,83
3連複,3-7-8,42840,168
3連単,8-7-3,334980,144
