馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ウインオーディン,牡3,三浦,美浦・鹿戸,差し,3.1,1,8,,37.1,478(-4),中山,126,中17週,Y,,3,エピファネイア,フジキセキ,
2,1,ショショローザ,牝4,丸山,栗東・小栗,差し,43.1,10,9,,35.9,482(+2),福島,50,中6週,Y,,3,ロードカナロア,Acatenango,
3,2,エープラス,牝5,石橋脩,美浦・池上,差し,33.5,8,3,,35.4,492(+4),中山,126,中17週,Y,,3,キズナ,アドマイヤコジーン,
4,2,リアド,牡4,石川,栗東・友道,先行,7.2,3,2,,35.8,476(-6),京都,98,中13週,Y,,3,ディープインパクト,Tiznow,
5,3,トランシルヴァニア,セ6,菊沢,美浦・田中剛,差し,220.1,17,8,,36.4,496(+4),福島,43,中5週,Y,,3,オルフェーヴル,Real Quiet,
6,3,グランドライン,牡4,大野,美浦・高木,差し,8.6,4,2,,34.9,540(0),福島,28,中3週,Y,,3,ドゥラメンテ,Dylan Thomas,
7,4,リビアングラス,牡3,吉田豊,栗東・矢作,,3.2,2,3,,33.9,500(+12),京都,106,中14週,Y,,3,キズナ,Curlin,
8,4,エイトキングゴッド,牡3,,美浦・青木,先行,34.5,9,1,,36.9,472(+8),福島,36,中4週,Y,,3,エイシンフラッシュ,ジャングルポケット,
9,5,コレオグラファー,牡3,菱田,栗東・高柳大,先行,13.5,6,1,3歳1勝クラス,34.1,480(0),東京,85,中11週,Y,,3,モーリス,アグネスデジタル,
10,5,サルマン,牡5,斎藤,栗東・中尾,先行,140.5,15,7,,36.9,526(+26),小倉,414,中58週,Y,Y,3,フェノーメノ,スウェプトオーヴァーボード,
11,6,タガノバルコス,牡4,丸田,栗東・鮫島,差し,64.3,14,5,,36.3,470(-2),福島,35,中4週,Y,,3,キタサンブラック,キングカメハメハ,
12,6,ミズリーナ,牝6,柴田大,美浦・的場,先行,266.1,18,11,,36.1,478(-14),東京,84,中11週,Y,,3,グランプリボス,フォーティナイナーズサン,
13,7,ビートザウイングス B,セ6,杉原,美浦・嘉藤,差し,218.1,16,7,,35.1,478(-4),東京,56,中7週,Y,,3,スクリーンヒーロー,シンボリクリスエス,
14,7,ウェイオブライト,セ5,木幡巧,栗東・高橋康,差し,46.5,11,6,,37.3,514(-8),阪神,64,中8週,Y,,3,エイシンヒカリ,フサイチコンコルド,
15,7,ハイエスティーム,牝4,田辺,美浦・金成,差し,23.6,7,10,,35.0,438(+14),京都,85,中11週,Y,,3,ディープインパクト,Burning Roma,
16,8,エクセレントタイム B,セ5,津村,美浦・中川,差し,11.5,5,4,,33.8,482(+8),東京,63,中8週,Y,,3,ハーツクライ,ブライアンズタイム,
17,8,アクションプラン,牡3,内田博,美浦・池上,差し,51.7,12,1,3歳以上1勝クラス,35.7,498(-2),東京,64,中8週,Y,,3,リオンディーズ,タートルボウル,
18,8,マッハモンルード B,牝5,永野,栗東・斉藤崇,先行,56.0,13,2,,34.1,506(+6),東京,63,中8週,Y,,3,キングカメハメハ,Sadler's Wells,
