券種,組み合わせ,配当,人気
単勝,1,700,3
複勝,1,240,3
複勝,4,140,1
複勝,9,1360,13
枠連,1-2,710,2
馬連,1-4,930,2
ワイド,1-4,460,2
ワイド,1-9,9030,66
ワイド,4-9,3900,40
馬単,1-4,2320,6
3連複,1-4-9,28120,84
3連単,1-4-9,101040,314
