馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,スニーカースキル,牝2,Ｃデム,栗東・杉山晴,,3.9,2,,,,502(0),,,,,,,キズナ,Istan,,
2,2,アーバンキング,牡2,団野,栗東・千田,,28.8,7,,,,510(0),,,,,,,ホークビル,Cape Cross,,
3,3,ドライヴサンライズ,牝2,長岡,栗東・茶木,,16.6,6,,,,424(0),,,,,,,フォーウィールドライブ,エイシンフラッシュ,,
4,4,ルクスデイジー,牝2,高杉,栗東・高橋亮,,50.8,9,,,,454(0),,,,,,,カリフォルニアクローム,ストラヴィンスキー,,
5,5,ケイコウギュウゴ,牡2,,栗東・藤沢,,174.9,11,,,,446(0),,,,,,,バゴ,ステイゴールド,,
6,6,アラベラ,牝2,武豊,栗東・上村,,5.2,4,,,,436(0),,,,,,,ロードカナロア,ディープインパクト,,
7,6,ワイルデンウーリー,牝2,松山,栗東・大久保,,2.8,1,,,,478(0),,,,,,,Bernardini,More Than Ready,,
8,7,ベビーズブレス,牝2,西村淳,栗東・千田,,35.5,8,,,,426(0),,,,,,,アドマイヤマーズ,Galileo,,
9,7,ビーアイフォルテ,牝2,吉村,栗東・牧田,,60.0,10,,,,446(0),,,,,,,シルバーステート,ヨハネスブルグ,,
10,8,アークシャルダーム,牝2,川田,栗東・友道,,4.9,3,,,,466(0),,,,,,,ブリックスアンドモルタル,Rainbow Quest,,
11,8,パープルパライソ,牡2,Ｍデム,栗東・吉村,,11.0,5,,,,460(0),,,,,,,ノーブルミッション,キズナ,,
