コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"5(10,12)(3,4,14)(1,7)(6,8)(9,13)2(11,15)"
4コーナー,"5,10,12(3,4)14,1(7,8)6(9,13)2,15,11"
