コーナー,通過順
1コーナー,"6,9-5(1,7)(3,2)-4,8"
2コーナー,"6,9,5(1,7)2,3-4,8"
3コーナー,"6,9,7,5-(2,8)1(3,4)"
4コーナー,"6(9,7)5(2,8)(3,4)-1"
