馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ミタマ,牝4,鮫島駿,栗東・上村,差し,8.0,4,5,4歳以上2勝クラス,36.8,486(+6),阪神,28,中3週,Y,,3,ハーツクライ,Giant's Causeway,
2,2,スタティスティクス,牝5,荻野極,栗東・石坂,差し,10.4,5,6,4歳以上2勝クラス,35.2,456(-4),京都,76,中10週,Y,,3,ハーツクライ,Congrats,
3,3,ロマンシングブルー,牝5,団野,栗東・渡辺,先行,5.8,3,3,,35.3,476(-2),京都,63,中8週,Y,,3,ハーツクライ,Astronomer Royal,
4,4,アリスヴェリテ,牝4,柴田裕,栗東・中竹,,2.4,1,1,4歳以上1勝クラス,37.1,456(+2),小倉,22,中2週,Y,,3,キズナ,Cozzene,
5,5,ベリーヴィーナス,牝5,菱田,栗東・鈴木孝,先行,12.8,7,9,,36.2,494(+2),中京,15,中1週,Y,,3,キズナ,New Approach,
6,6,テーオーアリエス B,牝5,小沢,栗東・岡田,先行,116.8,10,11,,36.1,492(+12),京都,70,中9週,Y,,3,ダイワメジャー,Canford Cliffs,
7,7,フォーチュンコード,牝4,藤岡康,栗東・小林,差し,10.6,6,4,,35.7,482(-2),京都,63,中8週,Y,,3,スピルバーグ,Fusaichi Pegasus,
8,7,アストロフィライト,牝5,角田河,栗東・中内田,差し,4.4,2,1,4歳以上1勝クラス,35.8,460(-2),小倉,42,中5週,Y,,3,ディープインパクト,Harlington,
9,8,プリマヴィータ,牝5,,栗東・藤沢,逃げ,64.3,9,11,,44.1,436(+14),小倉,63,中8週,Y,,3,ハービンジャー,キングカメハメハ,
10,8,ジューンレインボー,牝5,和田翼,栗東・小椋,先行,28.6,8,15,,36.5,430(-4),小倉,36,中4週,Y,,3,キズナ,エルコンドルパサー,
