馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ドンアミティエ B,牡5,丹内,栗東・今野,差し,15.4,7,4,,37.0,502(-3),大井,66,中8週,,,2,アジアエクスプレス,キングヘイロー,
2,1,エートラックス,牡4,内田博,栗東・宮本,,95.8,13,6,,36.1,516(-4),京都,36,中4週,Y,,2,ニューイヤーズデイ,シンボリクリスエス,
3,2,スターペスカオリ,牝5,長岡,栗東・石橋,差し,292.4,16,10,,36.9,460(-2),京都,14,中1週,Y,,3,シニスターミニスター,バトルライン,
4,2,テーオーエルビス,牡3,鮫島駿,栗東・高柳大,差し,3.2,1,1,,35.1,526(+16),阪神,98,中13週,Y,,3,Volatile,Curlin,
5,3,サンライズアムール,牡6,北村宏,栗東・小林,先行,19.9,9,3,,36.2,520(0),船橋,41,中5週,,,0,モーリス,タイキシャトル,
6,3,ポッドベイダー,牡3,荻野極,美浦・上原佑,先行,8.6,5,1,,36.0,508(+20),中山,91,中12週,Y,,3,リオンディーズ,ダイワメジャー,
7,4,キャンディドライヴ B,牡6,落合玄,地方・小野望,先行,156.5,14,3,,37.3,492(-10),門別,39,中5週,,,0,Candy Ride,エンパイアメーカー,
8,4,クロジシジョー,牡6,戸崎圭,栗東・岡田,差し,7.7,4,5,,35.1,458(+10),船橋,41,中5週,,,0,フリオーソ,スペシャルウィーク,
9,5,ガビーズシスター,牝4,吉田隼,美浦・森一,差し,6.2,3,4,,36.9,468(0),浦和,82,中11週,,,0,アポロキングダム,スペシャルウィーク,
10,5,タガノミスト,牝4,佐々木,栗東・渡辺,,23.6,10,1,,34.7,490(+2),京都,70,中9週,Y,,3,マジェスティックウォリアー,エンパイアメーカー,
11,6,チカッパ,牡4,横山典,栗東・中竹,差し,18.4,8,4,,35.7,518(+14),船橋,41,中5週,,,0,リアルスティール,Into Mischief,
12,6,カルチャーデイ,牝4,柴田善,栗東・四位,,60.8,12,16,,36.2,444(+2),京都,14,中1週,Y,,3,ファインニードル,マイネルラヴ,
13,7,エコロアゼル,牡3,団野,栗東・森秀,,15.0,6,1,,35.5,534(+12),東京,42,中5週,Y,,2,Shancelot,Twirling Candy,
14,7,ジャスパーゴールド B,セ7,菅原明,栗東・森秀,,178.0,15,16,,38.2,466(+6),東京,21,中2週,Y,,3,Khozan,Put It Back,
15,8,ニットウバジル,牡5,吉田豊,美浦・高橋文,差し,53.0,11,15,,37.4,512(+2),東京,21,中2週,Y,,3,ダノンレジェンド,ザッツザプレンティ,
16,8,ヤマニンチェルキ,牡3,岩田望,栗東・中村,先行,4.9,2,1,,36.3,536(+11),大井,66,中8週,,,0,フォーウィールドライブ,ヤマニンセラフィム,
