馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,マットーネロッソ,牝3,橋木,栗東・中尾,差し,230.6,15,10,2歳未勝利,37.9,456(-6),京都,84,中11週,Y,,3,ブリックスアンドモルタル,マンハッタンカフェ,,
2,1,スネーフリンガ,牝3,丸山,栗東・森田,先行,55.3,11,4,3歳未勝利,35.5,456(+6),小倉,20,中2週,Y,,3,サンダースノー,デュランダル,,
3,2,ヴィオレンツァ,牡3,小沢,栗東・福永,差し,28.1,9,13,2歳新馬,35.3,448(+10),新潟,133,中18週,Y,,1,ドゥラメンテ,Invincible Spirit,,
4,2,ハリウッドメモリー,牝3,佐々木,栗東・長谷川,先行,2.9,1,12,3歳未勝利,37.7,452(-4),中京,40,中5週,Y,,3,ロードカナロア,Hard Spun,,
5,3,ハッピーダンシング,牝3,石神道,美浦・和田郎,先行,257.5,16,14,2歳未勝利,37.8,428(-12),中山,55,中7週,Y,,2,タワーオブロンドン,スウィフトカレント,,
6,3,ウーバーストロング,牡3,今村,美浦・杉浦,先行,13.8,5,7,3歳未勝利,35.3,470(-2),中山,21,中2週,Y,,3,レッドベルジュール,キンシャサノキセキ,,
7,4,カネトシブレーブ,牡3,川又,栗東・寺島,差し,64.5,12,7,3歳1勝クラス,36.0,466(-2),中京,35,中4週,Y,,3,タワーオブロンドン,ダノンシャンティ,,
8,4,カシノクンプウ,牡3,河原田,栗東・北出,差し,303.1,18,7,JRA交流,40.9,448(-3),佐賀,23,中2週,,,2,ノーブルミッション,キングヘイロー,,
9,5,ブライキングボス,牡3,菊沢,美浦・清水英,,154.4,14,,,,444(0),,,,,,,アドマイヤムーン,ファルブラヴ,,
10,5,ヴェントゥーラ,牝3,柴田裕,栗東・小栗,先行,32.6,10,9,2歳未勝利,36.3,464(+4),京都,77,中10週,Y,,2,サートゥルナーリア,ディープインパクト,,
11,6,ダングラール,牡3,斎藤,美浦・田中博,先行,21.6,8,14,2歳未勝利,41.2,466(-6),中山,49,中6週,Y,,3,ダイワメジャー,Exchange Rate,,B
12,6,ヴァレスカ,牝3,古川奈,栗東・音無,差し,84.7,13,4,3歳新馬,38.7,382(+2),中京,28,中3週,Y,,1,シルバーステート,ネオユニヴァース,,
13,7,ビーム,牡3,丹内,栗東・上村,先行,5.0,2,4,3歳未勝利,35.7,486(0),小倉,21,中2週,Y,,2,グレーターロンドン,キングカメハメハ,,
14,7,スカイスクレイパー,牡3,荻野極,美浦・矢野,先行,273.6,17,18,2歳未勝利,40.7,494(-2),東京,83,中11週,Y,,2,マジェスティックウォリアー,タイキシャトル,,
15,7,ダブルシルバー,牡3,藤岡佑,栗東・小椋,先行,14.9,6,11,3歳未勝利,40.2,460(-4),中京,33,中4週,Y,,3,シルバーステート,Majesticperfection,,B
16,8,アンダースコア,牡3,加藤,栗東・庄野,差し,5.6,3,2,3歳未勝利,34.6,454(+6),小倉,21,中2週,Y,,3,ミッキーアイル,ルーラーシップ,,
17,8,クロスレジーナ,牝3,藤懸,栗東・高橋亮,,6.7,4,2,3歳新馬,35.7,414(-8),小倉,20,中2週,Y,,1,ミッキーアイル,ノヴェリスト,,
18,8,レディエンス,牝3,鮫島駿,栗東・藤野,差し,15.1,7,3,3歳未勝利,34.7,446(+4),小倉,21,中2週,Y,,3,ニューイヤーズデイ,ディープブリランテ,,
