馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,アリススプリングス,牝4,菅原明,美浦・高橋裕,差し,30.0,10,14,,37.5,470(0),新潟,35,中4週,Y,,3,ヘニーヒューズ,Seeking the Gold,
2,1,ダルダヌス,牡4,戸崎圭,美浦・尾関,先行,8.4,3,6,4歳以上2勝クラス,37.7,552(+4),京都,112,中15週,Y,,3,Dutch Art,Invincible Spirit,
3,2,ロイヤルソウル,牝4,木幡初,美浦・竹内,差し,45.0,11,1,3歳以上1勝クラス,36.4,476(+6),新潟,21,中2週,Y,,3,ホッコータルマエ,ハーツクライ,
4,2,リッキーマジック B,牝4,吉田豊,美浦・加藤征,差し,26.5,8,5,,35.9,510(-2),新潟,22,中2週,Y,,3,コパノリッキー,ハーツクライ,
5,3,グアドループ,牡5,大野,美浦・田村,差し,128.7,15,14,,45.2,534(0),福島,70,中9週,Y,,3,ヴィクトワールピサ,アルデバランII,
6,3,レゴリス B,セ7,丹内,美浦・辻,先行,125.3,14,14,,36.9,496(+4),福島,64,中8週,Y,,3,ゴールドアリュール,サクラバクシンオー,
7,4,ウィンダミア,牡4,丸山,美浦・林,先行,13.0,6,5,4歳以上2勝クラス,37.2,456(-6),東京,148,中20週,Y,,3,ミッキーアイル,マクフィ,
8,4,レイテントロアー B,牡6,三浦,美浦・嘉藤,差し,60.4,13,9,,36.6,476(0),東京,105,中14週,Y,,3,サウスヴィグラス,ワイルドラッシュ,
9,5,ネオレインボウ,セ7,津村,美浦・小西,差し,45.2,12,3,,37.4,490(+14),新潟,22,中2週,Y,,3,アドマイヤムーン,マルゼンスキー,
10,5,カイタロー,牡4,田辺,美浦・和田雄,,4.5,2,9,,37.7,464(-6),中山,162,中22週,Y,,3,キンシャサノキセキ,キングカメハメハ,
11,6,オカリナ,牡6,秋山稔,栗東・宮,差し,26.8,9,4,,34.6,518(-6),小倉,29,中3週,Y,,3,グランプリボス,タニノギムレット,
12,6,マイアミュレット,セ4,内田博,美浦・天間,先行,8.9,4,5,,35.3,478(0),札幌,35,中4週,Y,,3,マクフィ,アグネスタキオン,
13,7,ラックスアットゼア,牝3,斎藤,美浦・斎藤誠,差し,2.5,1,1,3歳以上1勝クラス,35.4,466(+8),東京,84,中11週,Y,,3,Kantharos,Repent,
14,7,スカーレットジンク,牡5,北村宏,栗東・宮,差し,16.9,7,3,,34.7,468(-2),小倉,29,中3週,Y,,2,ミッキーアイル,スウェプトオーヴァーボード,
15,8,ポピュラーソング,牝6,石橋脩,美浦・土田,差し,221.7,16,8,,35.7,450(-2),札幌,35,中4週,Y,,3,アンライバルド,ホワイトマズル,
16,8,トウカイファクター B,牡4,佐々木,美浦・菊川,先行,12.6,5,13,,38.7,470(+4),福島,64,中8週,Y,,3,ザファクター,タイキシャトル,
