着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,9,リアレスト,牡3,57.0,田辺,2:18.8,,3,6.5,34.8,美浦尾関,508(-2)
2,6,6,エラン,牡3,57.0,岩田康,2:19.0,1.1/4,4,8.1,35.0,美浦蛯名正,458(+2)
3,3,3,コスモレオナルド,牡3,57.0,石川,2:19.0,クビ,8,15.6,35.3,美浦鹿戸,452(-4)
4,6,7,カフェグランデ,牡3,57.0,北村宏,2:19.2,1,2,4.0,35.0,美浦嘉藤,460(+2)
5,1,1,ブロッケンボウ,牡3,57.0,戸崎圭,2:19.4,1.1/4,7,14.0,35.8,栗東佐々木,466(+2)
6,7,8,レイデラルース,牡3,57.0,津村,2:19.4,クビ,9,28.0,36.2,美浦手塚,486(-6)
7,2,2,ショウナンハウル,牡3,57.0,吉田豊,2:19.5,3/4,10,56.0,35.4,栗東松下,484(-14)
8,8,10,リアルファインド,牡3,57.0,柴田大,2:19.7,1.1/4,6,9.1,36.2,美浦栗田,506(0)
9,5,5,ゴールドブレス,牡3,57.0,坂井,2:19.9,1.1/2,5,8.2,36.7,栗東西園翔,440(+2)
10,4,4,サツキノジョウ,牝3,55.0,三浦,2:20.0,1/2,11,73.4,37.0,美浦武井,434(-2)
11,8,11,クラッシファイド,牡3,57.0,浜中,2:22.4,大,1,3.4,38.9,美浦黒岩,470(-8)
