馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ダディーズトリップ,牡8,,栗東・千田,差し,43.0,7,3,,36.9,460(-2),中京,20,中2週,Y,,3,ドリームジャーニー,デインヒル,
2,2,ポッドロゴ,牡3,松山,栗東・西園正,差し,3.4,2,2,,37.2,470(0),中京,20,中2週,Y,,3,ロゴタイプ,キングカメハメハ,
3,3,トーアライデン,牡4,鮫島駿,栗東・河嶋,先行,28.7,6,13,,36.2,500(0),小倉,63,中8週,Y,,3,マインドユアビスケッツ,アグネスデジタル,
4,4,オーケーカルメン,牝3,団野,栗東・奥村豊,追込,8.7,3,3,,37.0,420(+2),中京,27,中3週,Y,,3,ドレフォン,フジキセキ,
5,5,ダノンピレネー,牡3,川田,栗東・高柳大,,1.5,1,1,3歳以上1勝クラス,37.3,534(-6),新潟,49,中6週,Y,,3,キズナ,More Than Ready,
6,5,クリノグローリー,牡4,菱田,栗東・谷,先行,19.0,4,6,,37.8,478(-8),札幌,42,中5週,Y,,3,ラブリーデイ,ゴールドヘイロー,
7,6,クリノクリスタル,牝4,小沢,栗東・大橋,差し,125.7,9,5,,36.7,466(-4),中京,14,中1週,Y,,3,ブラックタイド,クロフネ,
8,6,シュガーコルト B,セ5,小崎,栗東・寺島,差し,98.5,8,14,,37.4,500(+10),小倉,56,中7週,Y,,3,ヘニーヒューズ,Kingmambo,
9,7,スナークレジスト B,牡7,和田竜,栗東・庄野,先行,161.2,12,10,,38.5,518(-4),新潟,125,中17週,Y,,3,トゥザグローリー,ノボジャック,
10,7,ワンダフルトゥデイ,牡5,水口,栗東・中尾,差し,19.9,5,5,,38.3,530(+2),中京,20,中2週,Y,,3,マジェスティックウォリアー,ワイルドラッシュ,
11,8,サルサディーバ,牝5,川須,栗東・緒方,先行,143.3,10,10,,40.6,476(-4),中京,27,中3週,Y,,3,マジェスティックウォリアー,ゴールドアリュール,
12,8,メイショウシロガネ B,牡6,浜中,栗東・笹田,逃げ,160.4,11,14,,39.1,462(-2),札幌,27,中3週,Y,,3,ホッコータルマエ,マーベラスサンデー,
