着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,9,メイショウモズ,牡3,56.0,幸,1:52.3,,1,2.7,37.1,栗東松永昌,500(-2)
2,5,10,ヒデノレインボー,牡4,58.0,松若,1:52.4,3/4,15,189.0,37.9,栗東梅田,496(+14)
3,8,15,カンピオーネ,牡4,58.0,大野,1:52.5,1/2,6,13.8,37.1,美浦栗田,512(-8)
4,1,2,トゥルブレンシア,セ6,58.0,酒井,1:52.6,1/2,13,157.4,37.1,栗東藤沢,458(+4)
5,6,11,マリアナトレンチ,牡3,56.0,Mデム,1:52.7,1/2,5,8.8,37.8,栗東音無,474(-6)
6,3,5,サヴァビアン,牡5,58.0,藤岡康,1:52.8,1/2,11,147.2,38.3,栗東羽月,436(0)
7,8,16,プラーヴィ,牡3,56.0,岩田望,1:52.8,ハナ,4,6.8,37.9,栗東杉山晴,474(+12)
8,7,14,カネトシブルーム,牡4,58.0,田口,1:52.9,1/2,2,5.5,37.6,栗東大橋,512(-4)
9,4,8,オラヴェリタス,牡4,58.0,坂井,1:52.9,クビ,8,22.5,38.2,栗東寺島,512(0)
10,3,6,グローツラング,牡4,58.0,藤岡佑,1:53.0,クビ,9,27.8,37.2,栗東安達,536(+14)
11,2,4,ワンダフルトゥデイ,牡4,58.0,水口,1:53.2,1.1/4,3,5.9,38.0,栗東中尾,522(+2)
12,1,1,テイエムファクター,牡4,58.0,古川吉,1:53.3,1,14,181.9,38.2,栗東木原,466(+2)
13,6,12,ワンダースティング,牡5,58.0,河原田,1:53.9,3.1/2,10,44.7,38.9,栗東渡辺,528(+2)
14,4,7,サンライズゴラッソ,牡5,58.0,団野,1:54.1,1.1/4,7,14.1,38.7,栗東河内,516(0)
15,7,13,フォーワンセルフ,牡4,58.0,吉田豊,1:54.3,1.1/4,12,156.2,38.8,美浦小桧山,524(+6)
16,2,3,ダイチヴィヴァン,牡4,58.0,川須,1:54.5,1.1/2,16,297.5,39.1,美浦蛯名利,474(+2)
