券種,組み合わせ,配当,人気
単勝,6,12530,15
複勝,6,2700,15
複勝,9,780,10
複勝,4,340,6
枠連,3-5,8770,28
馬連,6-9,88800,99
ワイド,6-9,21460,102
ワイド,4-6,8920,75
ワイド,4-9,2040,24
馬単,6-9,248360,214
3連複,4-6-9,143610,290
3連単,6-9-4,2280600,477
