券種,組み合わせ,配当,人気
単勝,4,460,2
複勝,4,120,3
複勝,11,120,2
複勝,6,110,1
枠連,4-8,1170,4
馬連,4-11,1290,4
ワイド,4-11,310,4
ワイド,4-6,170,1
ワイド,6-11,180,2
馬単,4-11,2580,9
3連複,4-6-11,460,1
3連単,4-11-6,5140,14
