着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,14,ジューンエオス,牝4,53.0,富田,1:42.5,,5,8.5,37.6,栗東武英,488(0)
2,6,12,テーオーライマン,牡4,56.0,秋山稔,1:42.8,2,3,5.4,37.5,栗東宮,460(+6)
3,2,4,アラナコア,牡5,56.0,菱田,1:42.8,アタマ,6,9.9,37.4,栗東田中克,494(-14)
4,5,9,ジュンラトゥール,牡5,55.0,菊沢,1:42.9,クビ,13,48.6,37.4,栗東浜田,456(-4)
5,7,13,マーウォルス,牡4,55.0,斎藤,1:43.3,2.1/2,10,28.7,37.4,栗東茶木,476(+2)
6,2,3,スカイドゥエラー,牡8,52.0,舟山,1:43.3,クビ,16,134.3,37.1,栗東谷,456(0)
7,5,10,ディアウス,牡4,56.0,吉田隼,1:43.4,1/2,1,4.1,37.8,栗東吉岡,454(0)
8,3,6,キングベルベット,セ5,56.0,鷲頭,1:43.5,アタマ,4,8.1,38.8,美浦国枝,484(-6)
9,8,16,プウスカンドゥール,牝6,53.0,横山琉,1:43.6,3/4,11,28.8,37.6,栗東坂口,468(+6)
10,4,7,ダミエ,牡6,55.0,古川吉,1:43.8,1.1/2,14,84.9,37.8,栗東武幸,466(+2)
11,8,15,ゼロスネーク,牡4,55.0,丹内,1:43.9,クビ,2,5.1,38.8,栗東四位,450(0)
12,6,11,ドッビアーコ,セ5,54.0,亀田,1:44.0,クビ,12,33.2,38.3,栗東奥村豊,552(-2)
13,1,1,スマートプレシャス,牝5,53.0,松若,1:44.0,クビ,7,14.3,39.0,栗東中村,506(-10)
14,3,5,タマモジャスミン,牝4,53.0,小沢,1:44.2,1,8,25.7,39.0,栗東大橋,496(0)
15,4,8,アメリカンエール,セ8,53.0,小林美,1:44.9,4,15,111.4,38.2,栗東東田,508(+10)
16,1,2,トーレ,牡5,54.0,丸山,1:45.5,4,9,27.2,40.8,栗東高橋亮,480(-10)
