券種,組み合わせ,配当,人気
単勝,6,420,2
複勝,6,150,3
複勝,12,150,2
複勝,4,140,1
枠連,3-6,820,2
馬連,6-12,940,2
ワイド,6-12,360,2
ワイド,4-6,360,1
ワイド,4-12,440,3
馬単,6-12,1940,3
3連複,4-6-12,1460,1
3連単,6-12-4,6260,3
