着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,8,メイショウコガシラ,牡4,55.0,荻野極,1:59.2,,3,4.8,36.9,栗東本田,500(+4)
2,8,16,ディープリボーン,牡4,56.0,古川吉,1:59.4,3/4,2,4.8,37.0,栗東四位,458(+2)
3,1,1,カンピオーネ,牡5,56.0,横山武,1:59.7,1.3/4,12,27.5,36.8,美浦栗田,520(+6)
4,7,14,レッドベルアーム,牡5,56.0,幸,2:00.2,3,6,13.5,37.6,栗東藤原,516(-6)
5,2,3,ショウサンキズナ,牡5,56.0,松本,2:00.4,1.1/4,7,20.5,37.2,栗東松下,526(+4)
6,5,10,フライヤートゥルー,牡4,55.0,丸山,2:00.4,クビ,4,7.7,38.1,栗東橋口,488(+12)
7,1,2,コンティノアール,牡4,58.0,藤岡康,2:00.4,アタマ,1,4.3,37.8,栗東矢作,552
8,6,11,ジャスパーバローズ,牡4,57.0,北村宏,2:00.6,1.1/4,13,42.0,37.1,栗東清水久,512(-10)
9,3,5,スナークレジスト,牡7,54.0,富田,2:00.7,クビ,16,369.5,37.8,栗東川村,518(+22)
10,2,4,ニホンピロハーバー,牡6,56.0,吉田隼,2:00.7,クビ,11,26.3,37.6,栗東安達,512(+2)
11,4,7,マテンロウガイ,牡4,56.0,角田和,2:00.8,1/2,5,11.0,38.0,栗東角田,516(+8)
12,3,6,メイショウコジョウ,牡7,55.0,浜中,2:00.8,アタマ,15,50.3,37.1,栗東石橋,470(-8)
13,5,9,サンマルパトロール,牡4,55.0,永島,2:01.1,1.3/4,8,23.7,37.5,栗東大橋,484(-2)
14,8,15,キングサーガ,セ7,56.0,西村淳,2:01.2,1/2,10,25.8,38.1,栗東池江,496(+6)
15,7,13,ワンダフルトゥデイ,牡5,56.0,水口,2:01.4,1.1/2,9,24.7,37.9,栗東中尾,528(+4)
16,6,12,トーホウボルツ,牡6,56.0,三浦,2:01.4,アタマ,14,43.5,38.0,美浦嘉藤,474(-8)
