着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,1,2,カラテ,牡7,59.0,菅原明,2:03.8,,5,7.8,36.0,栗東辻野,534(-2)
2,3,6,セイウンハーデス,牡4,56.0,津村,2:03.9,3/4,2,4.8,36.6,栗東橋口,478(-2)
3,6,11,イクスプロージョン,牡5,57.0,和田竜,2:05.2,8,12,37.1,36.8,栗東杉山晴,480(-6)
4,4,8,モズベッロ,牡7,57.5,角田和,2:05.6,2.1/2,8,16.6,37.6,栗東森田,492(-6)
5,5,10,キラーアビリティ,牡4,59.0,北村友,2:05.8,1.1/4,7,13.4,37.1,栗東斉藤崇,474(0)
6,8,16,ハヤヤッコ,牡7,58.5,丸山,2:05.9,クビ,3,6.6,37.5,美浦国枝,484(0)
7,6,12,ヤマニンサルバム,牡4,56.0,浜中,2:06.3,2.1/2,6,9.4,38.2,栗東中村,502(+4)
8,7,13,ピースワンパラディ,牡7,57.5,丹内,2:06.3,クビ,10,28.1,38.0,美浦大竹,480(0)
9,7,14,カイザーバローズ,牡5,56.0,藤岡佑,2:06.4,1/2,14,59.4,37.5,栗東中内田,454(+4)
10,4,7,カレンルシェルブル,牡5,57.0,斎藤,2:06.5,1/2,4,7.6,38.4,栗東安田翔,514(+6)
11,5,9,ロングラン,セ5,55.0,勝浦,2:06.6,クビ,11,29.3,38.7,美浦和田勇,478(+2)
12,2,3,レッドランメルト,牡4,56.0,荻野極,2:06.6,クビ,13,51.5,39.0,美浦国枝,520(+14)
13,2,4,ショウナンマグマ,牡4,57.0,石橋脩,2:07.0,2.1/2,9,26.2,39.5,美浦尾関,512(-4)
14,3,5,ブラヴァス,牡7,57.0,今村,2:07.1,1/2,16,131.4,38.1,栗東友道,510(+2)
15,1,1,トーラスジェミニ,牡7,58.0,木幡育,2:08.4,8,15,107.9,39.7,美浦小桧山,472(+4)
16,8,15,スパイダーゴールド,牡4,56.0,石川,2:08.5,1/2,1,4.7,40.6,美浦鹿戸,490(+2)
