馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ワンダフルヘヴン,牝6,荻野琢,栗東・今野,差し,68.7,9,18,4歳以上1勝クラス,37.2,512(+14),中山,105,中14週,Y,,3,Hard Spun,Storm Cat,
2,2,マイファミリー B,牡4,,美浦・深山,差し,4.4,2,2,4歳以上1勝クラス,37.4,448(-4),小倉,56,中7週,Y,,3,ダノンバラード,ストーミングホーム,
3,3,オールデュスヴラン,牡4,丹内,栗東・池江,差し,3.3,1,4,4歳以上1勝クラス,35.0,488(0),福島,15,中1週,Y,,3,ルーラーシップ,ステイゴールド,
4,4,ピースヒロフェイス B,牝4,古川吉,美浦・牧,,4.6,3,3,4歳以上1勝クラス,34.1,462(0),中京,28,中3週,Y,,3,サトノダイヤモンド,フレンチデピュティ,
5,5,チャイボーグ,牝5,内田博,美浦・的場,追込,115.7,11,7,4歳以上1勝クラス,35.9,486(0),福島,15,中1週,Y,,3,シャンハイボビー,スタチューオブリバティ,
6,6,ラルンエベール,牝4,永島,美浦・田島,差し,84.4,10,10,4歳以上1勝クラス,35.6,416(-4),福島,15,中1週,Y,,3,サトノダイヤモンド,キングカメハメハ,
7,6,ビッグベルーガ,牡5,菊沢,栗東・牧浦,差し,11.6,7,10,4歳以上1勝クラス,37.5,466(-8),小倉,70,中9週,Y,,3,ハービンジャー,ゼンノロブロイ,
8,7,モルトマエストーソ B,牡4,荻野極,美浦・国枝,差し,9.8,6,7,3歳以上1勝クラス,34.7,548(0),東京,196,中27週,Y,Y,3,ドゥラメンテ,Danehill Dancer,
9,7,ルークスヘリオス,牡6,丸山,美浦・中川,差し,67.5,8,8,4歳以上1勝クラス,35.4,490(0),福島,15,中1週,Y,,3,エイシンフラッシュ,ジャングルポケット,
10,8,テイクザクラウン,牡4,斎藤,栗東・吉村,追込,9.3,5,3,4歳以上1勝クラス,36.9,440(0),小倉,70,中9週,Y,,3,サトノクラウン,ディープインパクト,
11,8,ヴァイザーバルコ,セ5,丸田,美浦・水野,差し,6.0,4,9,4歳以上1勝クラス,36.6,470(+8),福島,15,中1週,Y,,3,ゴールドシップ,アドマイヤムーン,
