着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,16,ドリームビリーバー,牡4,58.0,ルメー,1:10.7,,1,1.7,36.9,美浦戸田,470(0)
2,3,6,ダイシンウィット,牡6,58.0,武藤,1:10.9,1.1/2,14,209.1,36.7,美浦小笠,518(+16)
3,6,12,エクサープト,牝4,56.0,石橋脩,1:10.9,アタマ,6,21.4,37.1,栗東石坂,480(-6)
4,7,14,ヨーデル,牡4,58.0,武豊,1:11.1,1,4,17.4,36.7,栗東森秀,514(+2)
5,2,4,エバーサニーハート,牡5,58.0,大庭,1:11.2,3/4,11,100.1,37.1,美浦小手川,498(+10)
6,8,15,レイテントロアー,牡6,58.0,横山和,1:11.2,ハナ,5,17.8,36.0,美浦嘉藤,486(-2)
7,5,10,トウカイファクター,牡4,58.0,内田博,1:11.3,アタマ,8,43.4,37.2,美浦菊川,468(+2)
8,2,3,ナツイチバン,牝4,56.0,武士沢,1:11.4,1/2,12,173.3,36.8,美浦村田,460(0)
9,4,7,カイタロー,牡4,58.0,田辺,1:11.7,1.3/4,2,3.5,37.7,美浦和田雄,470(0)
10,6,11,ウメタロウ,牡8,58.0,丸田,1:11.8,1/2,15,227.3,37.1,美浦伊藤大,512(-6)
11,5,9,ゲンパチプライド,牡4,58.0,戸崎圭,1:11.8,ハナ,3,7.4,36.2,美浦西田,494(0)
12,1,1,タイセイジャスパー,牡4,58.0,永野,1:11.9,3/4,10,84.6,36.1,美浦伊藤圭,502(-4)
13,7,13,バーンパッション,牡6,58.0,菅原明,1:12.0,クビ,13,186.2,36.6,美浦中川,480(-2)
14,3,5,ノボベルサイユ,牝5,56.0,Mデム,1:12.0,クビ,9,46.4,37.0,美浦小野,480(0)
15,1,2,セイウンハルカニ,牡4,58.0,野中,1:12.1,クビ,7,39.2,37.7,美浦竹内,470(0)
取消,4,8,ローヴェロ,牡4,58.0,横山武,,,,,,美浦加藤征,
