馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,キャプテンシー,牡3,キング,栗東・松永幹,先行,3.8,2,1,2歳未勝利,34.0,462(0),阪神,28,中3週,Y,,3,モーリス,ステイゴールド,
2,2,アレンジャー,牡3,横山典,栗東・昆,差し,15.1,8,1,2歳未勝利,35.6,472(+8),阪神,20,中2週,Y,,3,リアルスティール,ネオユニヴァース,
3,3,ポッドテオ,牡3,北村宏,美浦・畠山,先行,3.6,1,2,,34.8,470(0),中山,20,中2週,Y,,3,ジャングルポケット,ダノンシャンティ,
4,4,チャンネルトンネル,牡3,松岡,美浦・堀内,差し,10.4,5,1,2歳新馬,33.6,484(+16),東京,48,中6週,Y,,1,グレーターロンドン,Henrythenavigator,
5,5,チザルピーノ,牡3,佐々木,美浦・堀,先行,21.1,9,1,2歳新馬,35.3,476(-2),中山,13,中1週,Y,,1,ドレフォン,ディープインパクト,
6,6,ソニックライン,牡3,キング,美浦・木村,差し,6.1,4,1,2歳未勝利,36.9,496(+4),東京,63,中8週,Y,,3,リアルインパクト,シンボリクリスエス,
7,7,ボーモンド,牡3,戸崎圭,美浦・国枝,逃げ,4.9,3,1,2歳未勝利,34.3,484(+6),東京,62,中8週,Y,,2,モーリス,キングカメハメハ,
8,7,シンドリームシン,牡3,田辺,栗東・武幸,差し,14.0,6,1,2歳未勝利,35.3,472(-8),阪神,20,中2週,Y,,2,キズナ,Harlan's Holiday,
9,8,エイムフォーエース,牡3,本田重,地方・山下貴,追込,268.5,10,1,ジュニアス,37.4,434(-9),船橋,38,中4週,,,0,サトノアラジン,ジャングルポケット,
10,8,カズゴルティス,牡3,ピーヒ,栗東・杉山晴,,14.1,7,10,,36.8,498(-10),京都,42,中5週,Y,,2,アルアイン,ウォーエンブレム,
