券種,組み合わせ,配当,人気
単勝,9,650,3
複勝,9,250,3
複勝,1,280,5
複勝,8,1620,14
枠連,1-5,3130,17
馬連,1-9,3100,14
ワイド,1-9,1080,9
ワイド,8-9,7580,68
ワイド,1-8,7860,71
馬単,9-1,5290,19
3連複,1-8-9,75810,212
3連単,9-1-8,290420,909
