コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"11,6(7,14)12(3,13,15)(8,16,17)(1,2,18)10-9-4-5"
4コーナー,"(*11,6)(7,14)12(3,13)8(1,15)(2,16)(10,18,17)9-4-5"
