コーナー,通過順
1コーナー,"9(3,4)7(2,12)-10-6(1,8)11,5"
2コーナー,"4,9-3(7,12)-2-10-6-(1,8)-11,5"
3コーナー,"(*4,9)-3(7,12)(2,10)8(1,6)-11,5"
4コーナー,"(*4,9)3(7,12)(2,10)(1,6,8)11,5"
