着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,8,エクロジャイト,牡3,56.0,北村友,1:53.6,,4,6.8,37.1,栗東安田隆,506(+2)
2,6,6,ゼットリアン,牡3,56.0,鮫島駿,1:53.8,1.1/4,8,17.4,37.2,栗東吉田,442(+4)
3,4,4,ジャスパーバローズ,牡3,56.0,松山,1:54.1,2,10,21.3,37.1,栗東清水久,498(+2)
4,2,2,フェルヴェンテ,牡3,56.0,浜中,1:54.2,クビ,2,4.6,37.4,栗東加用,468(0)
5,3,3,オーロイプラータ,牡3,56.0,団野,1:54.3,3/4,6,13.0,37.1,栗東宮本,532(-2)
6,6,7,マテンロウガイ,牡3,56.0,角田和,1:54.4,クビ,11,22.9,37.5,栗東角田,514(+2)
7,8,11,ツウカイリアル,牡3,56.0,幸,1:54.4,クビ,7,15.5,37.4,栗東庄野,478(0)
8,5,5,カレンアルカンタラ,牡3,56.0,西村淳,1:54.8,2,3,5.7,38.0,栗東新谷,502(+12)
9,1,1,ベンダバリラビア,牡3,56.0,岩田望,1:54.8,ハナ,1,3.5,37.6,栗東寺島,522(+6)
10,7,9,アイファーテイオー,牡3,56.0,藤懸,1:55.0,1.1/2,9,18.3,37.4,栗東鮫島,450(+2)
11,8,10,マルカブリッツ,牡3,56.0,小沢,1:58.0,大,5,11.3,41.0,栗東松永昌,488(-6)
