馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,フォーランマリア,牝4,,栗東・森田,差し,33.2,9,8,3歳以上2勝クラス,37.3,408(-4),阪神,64,中8週,Y,,3,キンシャサノキセキ,メイショウサムソン,
2,1,ゴッドブルービー,牡3,松山,栗東・角田,先行,2.2,1,1,3歳以上1勝クラス,37.7,456(-2),中京,21,中2週,Y,,3,パイロ,ブライアンズタイム,
3,2,エルザストラウム B,牝4,藤岡康,栗東・武幸,先行,13.1,7,4,3歳以上2勝クラス,35.9,460(+6),東京,71,中9週,Y,,3,ローエングリン,アグネスタキオン,
4,2,ルーカスミノル,牡3,荻野極,栗東・本田,先行,5.6,2,1,3歳以上1勝クラス,38.6,520(+4),中京,35,中4週,Y,,3,シャンハイボビー,フジキセキ,
5,3,シューラヴァラ,牡5,中井,栗東・川村,差し,154.2,13,12,,35.9,470(+10),中京,35,中4週,Y,,3,ルーラーシップ,ブライアンズタイム,
6,3,シュルレアリスト,牡5,和田竜,栗東・中村,先行,23.8,8,8,,36.4,446(0),中京,36,中4週,Y,,3,オルフェーヴル,フレンチデピュティ,
7,4,カズロレアート B,牡5,斎藤,栗東・安田隆,,47.2,11,12,,36.7,490(+6),東京,50,中6週,Y,,3,スピルバーグ,フレンチデピュティ,
8,4,ウインジョイフル,牡6,秋山稔,美浦・鈴木慎,差し,164.3,14,9,,38.3,502(+2),新潟,105,中14週,Y,,3,リアルインパクト,Caerleon,
9,5,タイキドミニオン B,牡5,西村淳,栗東・高野,先行,11.2,6,5,,35.7,520(-6),東京,50,中6週,Y,,3,ダノンシャーク,ファルブラヴ,
10,5,ミステリーボックス B,セ4,岩田望,栗東・羽月,先行,64.1,12,11,,38.5,490(-6),阪神,126,中17週,Y,,2,ストロングリターン,スペシャルウィーク,
11,6,トウシンカーリン,牝3,長岡,栗東・杉山晴,先行,8.4,3,1,3歳以上1勝クラス,37.8,452(-2),中京,28,中3週,Y,,3,マクフィ,エンパイアメーカー,
12,6,メイショウハナモモ,牝5,角田河,栗東・松永昌,差し,9.0,4,8,,36.7,474(+2),小倉,169,中23週,Y,,3,オルフェーヴル,A.P. Indy,
13,7,ニホンピロマドン,牡8,小牧太,栗東・大橋,差し,363.8,16,7,障害4歳以上未勝利,13.7,514(-16),小倉,210,中29週,Y,Y,3,カネヒキリ,オペラハウス,
14,7,テイエムシニスター,牡4,高倉,栗東・木原,先行,10.9,5,6,4歳以上2勝クラス,39.1,490(-8),京都,84,中11週,Y,,3,シニスターミニスター,ダンスインザダーク,
15,8,ワールドハート,牡4,加藤,栗東・杉山佳,差し,199.8,15,6,,38.0,446(0),福島,42,中5週,Y,,2,ワールドエース,エンパイアメーカー,
16,8,コパノオースティン,セ4,松若,栗東・村山,先行,44.7,10,1,ファンシー,40.3,494(+2),船橋,53,中7週,,,1,コパノリッキー,マンハッタンカフェ,
