着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,13,アナンシエーション,セ5,58.0,モレイ,1:37.2,,1,2.2,35.4,美浦手塚,508(-2)
2,6,10,カズプレスト,牡4,58.0,津村,1:37.2,ハナ,3,4.9,35.6,栗東高柳大,520(-2)
3,4,5,ジョディーズマロン,牡5,58.0,松岡,1:37.2,クビ,9,29.8,35.1,栗東北出,458(0)
4,7,12,サトノルフィアン,牡4,58.0,内田博,1:37.2,ハナ,5,15.2,35.8,栗東高橋康,508(-4)
5,5,7,ルージュラテール,牝4,56.0,北村宏,1:37.8,3.1/2,10,32.2,35.7,栗東矢作,494(+4)
6,7,11,ヒロノシュン,セ4,58.0,石橋脩,1:37.8,ハナ,11,118.2,36.5,栗東川村,506(+6)
7,6,9,サトノアポロン,セ5,58.0,北村友,1:37.8,ハナ,8,26.2,36.0,栗東安田隆,494(-2)
8,3,4,グランツアーテム,牡5,58.0,菅原明,1:38.2,2.1/2,2,4.9,35.9,美浦中川,512(+4)
9,8,14,クリーンスレイト,セ5,58.0,田辺,1:38.8,3.1/2,6,19.1,36.7,美浦久保田,476(0)
10,4,6,ダッチマン,セ6,58.0,国分恭,1:38.8,アタマ,13,275.2,36.8,栗東音無,472(+4)
11,3,3,エメヴィベール,牡4,58.0,丸田,1:39.1,1.1/2,12,139.8,36.7,栗東吉岡,570(-4)
12,5,8,オメガリッチマン,牡3,57.0,横山武,1:39.4,1.3/4,4,8.2,37.0,栗東安田翔,432(-4)
13,2,2,スノーグレース,牝4,56.0,石川,1:40.9,9,7,21.6,39.2,美浦中舘,480(+4)
取消,1,1,タイセイスラッガー,牡5,58.0,大野,,,,,,美浦高橋裕,
