着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,1,1,マックアルイーン,牡3,55.0,ルメー,1:08.1,,1,1.8,34.4,美浦木村,540(+10)
2,3,3,ヴァンヴィーヴ,牡4,58.0,戸崎圭,1:08.2,1/2,3,5.3,34.4,栗東牧浦,504(-4)
3,7,8,ソルレース,牝4,56.0,舟山,1:08.3,1/2,2,3.4,35.1,美浦田中博,464(-2)
4,2,2,ディアドコス,牡5,58.0,小沢,1:08.4,3/4,4,17.0,34.5,栗東羽月,486(-14)
5,5,5,ニシノピウモッソ,牡5,58.0,津村,1:08.5,3/4,6,22.5,34.4,美浦西田,466(-2)
6,7,9,ジャガード,牡7,58.0,吉田豊,1:08.8,1.3/4,10,98.4,33.8,美浦和田雄,424(+4)
7,6,6,ライクアフラワー,牡5,58.0,石神深,1:08.9,3/4,5,19.2,35.1,美浦松永康,508(+4)
8,4,4,エクセルゴールド,牡4,58.0,菊沢,1:09.0,クビ,7,29.8,35.4,美浦武市,478(+2)
9,6,7,タリエシン,牡5,58.0,丸山,1:09.0,ハナ,11,138.3,34.4,美浦金成,438(0)
10,8,10,ナファロア,牡4,58.0,原,1:09.4,2.1/2,9,91.1,35.3,美浦菊沢,464(0)
11,8,11,トレブランシュ,牝5,56.0,石川,1:09.6,1.1/4,8,80.5,36.2,美浦伊藤伸,434(-2)
