コーナー,通過順
1コーナー,"7,11,6,10(3,4,9)8(2,13)5,12,1"
2コーナー,"7,11,6,10(4,9)3(8,13)2,5(12,1)"
3コーナー,"7,11(6,10)(4,9)-(3,13)(2,8,1)(12,5)"
4コーナー,"(*7,11,10)(6,4,9)13,3,1(2,8,5)12"
