コーナー,通過順
1コーナー,"1(4,6)(3,9)(8,11)(7,10)-(2,5)"
2コーナー,"1(4,6)9(3,8,11)10,7(2,5)"
3コーナー,"1,6(4,8,9)11(3,7,10)(2,5)"
4コーナー,"1(6,9)(4,8)11(3,7,5)10,2"
