券種,組み合わせ,配当,人気
単勝,4,580,3
複勝,4,180,4
複勝,3,240,6
複勝,10,190,5
枠連,3-4,2340,10
馬連,3-4,2030,12
ワイド,3-4,670,12
ワイド,4-10,580,11
ワイド,3-10,920,15
馬単,4-3,3000,15
3連複,3-4-10,4310,16
3連単,4-3-10,22940,97
